,Open,High,Close
578,2689.1912,2750.921,2671.3938
579,2681.4507,2748.6614,2663.5474
580,2673.927,2741.5027,2654.7908
581,2670.2417,2736.0698,2650.8218
582,2671.668,2733.8928,2651.1055
583,2672.683,2731.4407,2651.9402
584,2676.0156,2726.3008,2655.8655
585,2674.8674,2727.7915,2655.847
586,2668.0396,2726.558,2649.4885
587,2660.8916,2721.3877,2642.9211
588,2653.2969,2713.9387,2633.9685
589,2642.5022,2701.115,2623.087
590,2636.0725,2696.8337,2616.5222
591,2638.7837,2699.1736,2619.1882
592,2647.4314,2709.7917,2627.6885
593,2656.443,2719.9634,2634.5432
594,2669.4714,2732.9211,2646.1145
595,2683.9155,2741.659,2659.9905
596,2701.5154,2760.0203,2678.4902
597,2718.1218,2779.8057,2695.3586
598,2730.3474,2795.131,2707.6274
599,2742.299,2810.6257,2718.9165
600,2751.0667,2818.056,2727.3484
601,2755.8572,2819.7185,2731.191
602,2760.3047,2824.1133,2737.041
603,2763.6538,2830.5256,2740.703
604,2762.4834,2828.8809,2740.7788
605,2758.9119,2828.0894,2737.8982
606,2751.5562,2821.1572,2730.2463
607,2742.8975,2809.187,2721.5137
608,2736.2068,2799.6555,2715.149
609,2729.8333,2795.4956,2709.637
610,2721.5273,2788.1226,2701.1226
611,2720.4836,2787.0261,2699.9211
612,2718.985,2782.5024,2696.9019
613,2711.799,2770.0671,2689.6865
614,2703.1633,2757.3843,2682.4253
615,2691.2612,2746.3286,2672.6226
616,2680.7058,2742.323,2662.9197
617,2667.675,2728.842,2649.2148
618,2653.119,2719.9124,2634.7354
619,2639.8342,2698.832,2619.8489
620,2628.1167,2683.5977,2609.0146
621,2618.8948,2670.3984,2601.8948
622,2608.4734,2660.089,2593.0674
623,2587.399,2641.7825,2573.0002
624,2575.0835,2632.2173,2562.344
625,2557.0845,2616.2122,2542.23
626,2546.5962,2603.5168,2530.7407
627,2539.9512,2589.0232,2522.1
628,2533.7131,2580.229,2516.7424
629,2530.2168,2575.0518,2513.9688
630,2531.3096,2581.151,2516.2288
631,2526.2256,2578.4336,2511.2217
632,2522.221,2576.8716,2507.36
633,2517.7625,2573.463,2501.0237
634,2524.4858,2577.9353,2506.8337
635,2538.3828,2589.9207,2519.5063
636,2552.7822,2600.9043,2533.397
637,2563.6401,2611.2314,2543.5442
638,2576.562,2625.6074,2557.637
639,2587.685,2637.6548,2569.345
640,2591.067,2640.8455,2573.1577
641,2580.6685,2630.109,2563.7466
642,2559.8276,2607.4868,2545.9773
643,2540.5347,2590.5034,2528.5552
644,2515.319,2564.739,2505.1692
645,2485.5115,2538.681,2475.7983
646,2459.6045,2514.208,2448.9365
647,2438.896,2489.2742,2426.557
648,2427.7449,2474.2974,2413.959
649,2434.4946,2483.0396,2420.0027
650,2439.8386,2485.638,2422.9402
651,2454.0808,2493.4817,2436.245
652,2464.002,2504.1174,2447.6892
653,2467.3447,2508.0571,2451.7422
654,2470.2769,2514.5151,2455.7468
655,2474.3328,2521.8398,2460.6543
656,2472.0005,2523.9885,2457.5066
657,2470.6548,2521.297,2455.1619
658,2469.4763,2515.183,2453.5486
659,2472.0876,2515.1067,2455.9983
660,2473.6772,2516.9905,2458.9148
661,2471.926,2517.403,2458.3489
662,2471.2224,2519.911,2457.9558
663,2469.5247,2517.4182,2454.9568
664,2468.3857,2518.2483,2453.078
665,2473.2659,2521.8853,2456.9158
666,2481.1865,2528.3,2464.0857
667,2492.8328,2537.8164,2474.827
668,2504.5955,2551.0413,2487.2632
669,2510.9724,2557.2136,2493.664
670,2519.8638,2567.9058,2503.4705
671,2527.1914,2578.8086,2510.431
672,2535.8018,2589.3977,2518.2864
673,2543.3132,2596.5698,2524.6038
674,2551.3875,2601.3967,2532.1724
675,2562.1848,2612.7332,2542.8855
676,2576.657,2627.173,2558.2625
677,2584.0278,2636.838,2566.0256
678,2590.321,2643.9583,2572.1138
679,2593.782,2649.5876,2575.053
680,2600.1057,2654.6272,2580.3914
681,2608.3328,2664.5315,2588.8135
682,2616.631,2673.7837,2595.9802
683,2624.8108,2680.3198,2603.9707
684,2633.3132,2689.8872,2612.6086
685,2639.9373,2695.3484,2619.8167
686,2640.233,2694.21,2620.8743
687,2636.182,2690.6985,2618.4783
688,2628.6555,2686.3079,2611.6328
689,2620.174,2680.2837,2603.0242
690,2613.859,2668.851,2595.5342
691,2598.9043,2651.8545,2581.2554
692,2581.8171,2634.1624,2565.516
693,2571.8896,2621.8694,2555.841
694,2559.279,2610.8137,2544.5598
695,2547.1099,2603.7207,2533.172
696,2533.0193,2591.6965,2517.7532
697,2525.9856,2581.024,2509.43
698,2526.2505,2574.4622,2508.743
699,2525.6338,2574.6833,2508.5586
700,2524.28,2569.6445,2507.5398
701,2522.9197,2568.6592,2508.08
702,2516.8335,2565.2751,2502.5955
703,2509.3123,2557.5142,2494.84
704,2487.974,2535.314,2474.2712
705,2469.8896,2514.5132,2457.365
706,2453.6624,2498.5828,2441.3484
707,2438.2976,2485.6038,2426.4868
708,2425.415,2472.3086,2413.629
709,2411.1274,2455.5718,2398.7832
710,2397.5535,2440.8376,2384.8179
711,2400.678,2443.8484,2386.5476
712,2401.4546,2441.505,2387.2188
713,2399.2092,2437.8657,2385.7341
714,2392.2837,2431.733,2378.553
715,2388.4583,2427.3557,2375.5557
716,2388.5457,2431.7244,2377.589
717,2388.11,2431.515,2376.0764
718,2379.6074,2423.154,2366.6875
719,2382.9387,2424.325,2368.4878
720,2388.1106,2427.155,2373.2922
721,2394.6663,2431.692,2379.5696
722,2403.6277,2443.6394,2389.979
723,2410.2346,2455.6248,2395.3435
724,2421.3691,2466.6973,2406.7466
