,Open,High,Low,Adj Close,Close,Volume,Turnover (Lacs),DPO,New York 9:30,Total Market Value
2017-01-19,1035.15,1045.3,1031.0,1032.45,1033.7,3493728.0,36234.12,1065.4975000000002,855.0,40588.0
2017-01-20,1033.95,1037.45,1023.9,1025.7,1025.8,2008082.0,20671.68,1067.0725000000002,855.0,40976.0
2017-01-23,1021.8,1031.0,1012.8,1018.4,1015.9,3133533.0,31942.45,1035.8500000000004,855.0,40948.0
2017-01-24,1017.0,1028.8,1017.0,1027.9,1027.3,2153091.0,22050.28,1037.7200000000005,855.0,40255.0
2017-01-25,1032.0,1032.7,1016.15,1018.05,1017.3,5453230.0,55628.85,1057.6900000000005,855.0,40588.0
2017-01-27,1020.25,1028.9,1019.0,1028.15,1025.1,4997239.0,51192.64,1059.7075000000004,845.0,40172.0
2017-02-01,1046.1,1050.9,1035.2,1050.0,1049.65,2585798.0,27018.06,1114.9700000000007,845.0,40809.0
2017-02-02,1050.0,1050.8,1038.25,1045.55,1043.5,2079908.0,21677.3,1116.1525000000006,845.0,40728.0
2017-02-03,1046.0,1050.45,1030.1,1033.45,1033.65,3021751.0,31372.86,1133.4900000000002,845.0,40478.0
2017-02-06,1037.0,1044.9,1032.05,1040.7,1041.65,2283982.0,23712.56,1135.1550000000002,845.0,40316.0
2017-02-07,1042.0,1042.35,1027.2,1031.95,1030.9,2264245.0,23365.38,1124.7950000000005,845.0,40833.0
2017-02-08,1030.9,1038.25,1022.0,1022.7,1025.15,3710094.0,38128.75,1128.0300000000002,845.0,41105.0
2017-02-09,1028.0,1034.0,1026.8,1032.45,1032.75,2254216.0,23231.59,1177.9450000000002,845.0,40969.0
2017-02-10,1035.0,1035.55,1025.55,1030.0,1030.15,2861531.0,29499.23,1180.6025000000002,845.0,41485.0
2017-02-13,1033.0,1034.0,1022.0,1030.0,1029.85,1957988.0,20099.84,1190.0800000000002,845.0,41567.0
2017-02-14,1035.0,1052.9,1029.9,1048.1,1049.8,4170414.0,43681.08,1191.4025000000001,860.0,41458.0
2017-02-15,1052.9,1057.5,1045.25,1050.35,1051.3,3482845.0,36672.2,1150.2500000000005,875.0,41920.0
2017-02-16,1052.55,1069.45,1052.55,1065.95,1067.5,4492847.0,47739.24,1148.5025000000005,875.0,41377.0
2017-02-17,1066.5,1078.2,1058.45,1070.7,1075.5,3393856.0,36333.67,1144.0625000000002,890.0,40779.0
2017-02-21,1075.2,1090.95,1073.05,1088.1,1088.2,3242790.0,35178.53,1090.9675000000002,900.0,40888.0
2017-02-22,1093.0,1211.65,1092.0,1209.8,1207.5,29103926.0,342791.84,1081.9575,900.0,41078.0
2017-02-23,1213.6,1222.0,1179.35,1186.8,1182.75,14229234.0,170230.05,985.835,900.0,40454.0
2017-02-27,1190.5,1256.8,1190.35,1237.55,1238.9,19068911.0,236834.17,975.145,920.0,39992.0
2017-03-01,1240.1,1244.4,1230.0,1231.55,1234.5,5574153.0,69023.76,924.0174999999999,920.0,41485.0
2017-03-02,1237.9,1254.7,1227.05,1234.95,1236.75,4129033.0,51241.65,890.3125000000002,920.0,41214.0
2017-03-03,1241.55,1287.8,1241.55,1258.6,1258.55,19270851.0,244564.22,879.5600000000002,920.0,41349.0
2017-03-06,1269.0,1312.0,1265.25,1308.0,1305.35,15252154.0,198031.97,909.1250000000005,920.0,41105.0
2017-03-07,1318.85,1327.0,1296.15,1306.35,1304.95,9616850.0,125905.18,895.9600000000005,920.0,40834.0
2017-03-08,1307.7,1307.7,1286.1,1288.15,1291.2,9906103.0,128257.19,848.1950000000006,920.0,40426.0
2017-03-09,1290.0,1298.0,1281.5,1285.4,1286.75,7107670.0,91508.75,835.1150000000007,930.0,39856.0
2017-03-10,1290.25,1296.0,1261.2,1279.1,1281.65,5665568.0,72646.72,754.4200000000005,930.0,39558.0
2017-03-14,1318.75,1319.0,1285.25,1288.25,1289.5,6346620.0,82447.95,741.4525000000006,930.0,39340.0
2017-03-15,1291.05,1316.3,1290.4,1302.0,1304.95,5510658.0,72018.63,615.0975000000003,930.0,39476.0
2017-03-16,1310.0,1310.4,1293.6,1296.8,1297.65,3639964.0,47328.22,602.7050000000002,945.0,39748.0
2017-03-17,1308.0,1319.95,1298.05,1300.55,1300.7,5195076.0,67681.24,692.3850000000002,960.0,39910.0
2017-03-20,1306.0,1306.25,1278.35,1280.95,1280.8,2941714.0,37884.56,681.7200000000003,960.0,39476.0
2017-03-21,1282.2,1283.9,1259.3,1265.2,1263.8,5165107.0,65607.87,692.7550000000003,960.0,39232.0
2017-03-22,1252.0,1265.9,1246.55,1260.45,1259.7,4638338.0,58308.0,683.5400000000004,975.0,38960.0
2017-03-23,1263.15,1277.55,1258.0,1272.0,1273.3,2699090.0,34262.25,690.6350000000004,1000.0,38743.0
2017-03-24,1274.1,1292.0,1268.45,1284.0,1286.75,3721911.0,47730.79,686.6725000000004,1015.0,38689.0
2017-03-27,1271.1,1278.75,1247.2,1248.5,1251.1,7418122.0,93337.36,750.1550000000007,1015.0,38634.0
2017-03-28,1258.0,1264.0,1242.1,1246.3,1245.75,4961934.0,62009.77,749.8125000000007,1015.0,38852.0
2017-03-29,1251.7,1260.0,1233.35,1259.2,1256.65,4325787.0,53921.25,778.9825000000005,1015.0,38933.0
2017-04-03,1342.0,1380.5,1337.05,1373.25,1374.65,10260327.0,140140.71,826.6625000000001,1025.0,39938.0
2017-04-05,1395.2,1418.0,1380.1,1415.05,1415.0,9217360.0,129103.86,808.4300000000001,1025.0,39621.0
2017-04-06,1409.0,1448.9,1402.2,1434.0,1438.5,11571075.0,165379.75,801.7525,1025.0,39192.0
2017-04-07,1421.3,1434.0,1402.55,1405.25,1406.6,7286151.0,103431.88,814.2325000000003,1025.0,39058.0
2017-04-10,1410.0,1424.9,1377.3,1384.75,1381.35,7033141.0,98250.94,809.5025000000003,1025.0,39828.0
2017-04-11,1387.85,1400.45,1370.1,1375.7,1372.35,7371727.0,101943.85,839.0675000000003,1025.0,39748.0
2017-04-12,1382.8,1386.45,1351.15,1355.0,1354.0,6274215.0,85562.64,835.8425000000004,1025.0,39988.0
2017-04-13,1354.0,1373.4,1347.35,1365.8,1364.8,2906188.0,39690.78,811.6000000000004,1025.0,40200.0
2017-04-20,1379.0,1386.8,1364.1,1370.45,1369.55,1918612.0,26319.19,745.1775000000009,1025.0,38738.0
2017-04-21,1380.5,1421.0,1378.55,1405.0,1402.5,6910277.0,97054.82,738.0375000000008,1025.0,38685.0
2017-04-25,1460.0,1467.75,1426.1,1431.0,1432.8,8403704.0,121257.13,763.0300000000009,1025.0,39536.0
2017-04-26,1435.0,1440.05,1402.6,1416.5,1416.45,3831775.0,54466.71,826.4125000000004,1015.0,39004.0
2017-04-27,1417.0,1424.15,1402.2,1409.0,1409.5,2873655.0,40473.73,818.2250000000004,1015.0,39270.0
2017-05-02,1402.0,1402.0,1366.3,1372.0,1370.55,4249684.0,58467.68,788.5525000000005,1005.0,39589.0
2017-05-04,1375.0,1379.6,1354.05,1361.6,1357.95,3283811.0,44801.39,804.4275000000007,985.0,38977.0
2017-05-05,1361.6,1367.35,1325.0,1328.4,1328.25,3565543.0,47910.06,-322.18499999999904,980.0,39429.0
2017-05-08,1330.0,1339.5,1318.35,1320.1,1321.4,3672585.0,48771.81,-316.32999999999925,980.0,38924.0
2017-05-09,1324.0,1333.65,1320.25,1330.0,1330.35,4824511.0,64140.63,-330.3174999999992,970.0,38977.0
2017-05-10,1334.8,1363.6,1330.65,1359.2,1359.1,5235932.0,70826.04,-329.20499999999925,950.0,39748.0
2017-05-11,1364.1,1369.75,1351.65,1357.0,1359.55,3150756.0,42881.67,-311.0149999999992,950.0,39270.0
2017-05-12,1360.05,1364.0,1344.05,1349.9,1350.45,1719729.0,23242.43,-310.8374999999992,950.0,39456.0
2017-05-15,1356.4,1356.4,1333.5,1343.6,1344.1,1540213.0,20703.79,-275.3024999999993,950.0,39110.0
2017-05-16,1346.05,1376.9,1341.0,1356.2,1356.3,2892947.0,39361.21,-273.5249999999992,950.0,39110.0
2017-05-17,1353.0,1365.95,1347.75,1350.0,1353.1,2250304.0,30472.63,-270.2199999999991,950.0,39509.0
2017-05-18,1340.25,1350.0,1324.1,1327.45,1327.35,2237916.0,29901.78,-268.1474999999991,950.0,38924.0
2017-05-19,1333.0,1335.7,1310.0,1318.2,1318.85,2928883.0,38719.4,-266.412499999999,940.0,39615.0
2017-05-22,1326.5,1333.6,1315.2,1326.0,1324.15,2011859.0,26613.18,-262.494999999999,940.0,39881.0
2017-05-23,1325.7,1329.85,1302.0,1304.55,1305.55,2108223.0,27692.47,-268.152499999999,940.0,39296.0
2017-05-24,1307.5,1313.7,1295.1,1299.0,1297.7,3274804.0,42661.22,-261.3974999999991,930.0,39482.0
2017-05-25,1300.0,1312.4,1296.45,1301.5,1302.45,5925335.0,77218.43,-289.0974999999992,930.0,39270.0
2017-05-26,1303.95,1344.4,1300.0,1339.0,1337.3,4898639.0,64671.03,-285.48749999999905,930.0,39801.0
2017-06-01,1332.7,1340.0,1323.0,1329.85,1328.25,2179328.0,28969.98,-263.2074999999993,930.0,39403.0
2017-06-02,1335.0,1338.7,1317.0,1322.9,1324.75,2627565.0,34849.09,-263.0824999999993,930.0,39641.0
2017-06-05,1326.25,1341.0,1315.85,1330.0,1329.35,2476706.0,32906.63,-263.4799999999991,950.0,39676.0
2017-06-06,1333.95,1333.95,1311.0,1312.5,1312.8,2192356.0,28942.7,-263.152499999999,950.0,40123.0
2017-06-07,1311.2,1342.0,1309.0,1339.0,1339.0,2559954.0,33997.19,-262.1474999999991,960.0,40842.0
2017-06-08,1340.0,1344.8,1328.05,1333.9,1331.7,1806521.0,24068.82,-264.05499999999915,960.0,40971.0
2017-06-09,1345.1,1352.95,1331.0,1332.95,1335.7,3162802.0,42410.89,-263.3174999999992,960.0,41205.0
2017-06-12,1326.55,1329.75,1317.0,1319.0,1319.45,1927513.0,25463.72,-278.4349999999995,960.0,40086.0
2017-06-13,1320.6,1327.0,1311.0,1312.0,1314.35,1377291.0,18164.67,-276.3374999999994,970.0,40451.0
2017-06-14,1315.9,1360.0,1315.9,1360.0,1357.5,12101027.0,163129.63,-281.00749999999925,970.0,40086.0
2017-06-15,1360.0,1395.0,1359.1,1377.35,1383.95,6466804.0,89210.28,-283.8374999999994,970.0,40346.0
2017-06-16,1389.1,1395.8,1369.3,1387.1,1388.8,7477157.0,103541.67,-299.5349999999994,970.0,40815.0
2017-06-19,1390.2,1415.8,1390.2,1407.0,1409.25,3482912.0,49087.55,-303.7899999999993,980.0,39904.0
2017-06-20,1409.0,1422.1,1407.45,1411.05,1412.35,2318399.0,32794.84,-336.4299999999995,990.0,39357.0
2017-06-21,1407.8,1428.0,1404.25,1427.75,1422.0,4569943.0,64827.65,-342.6449999999994,1000.0,39227.0
2017-06-22,1429.45,1445.4,1427.7,1434.8,1432.65,5055942.0,72711.03,-339.85499999999934,1000.0,38602.0
2017-06-23,1436.0,1442.0,1430.6,1432.1,1435.85,7118832.0,102348.63,-344.78249999999935,1015.0,38056.0
2017-06-27,1432.0,1443.0,1425.0,1439.05,1437.15,7449878.0,106805.34,-346.5449999999994,1015.0,38290.0
2017-06-28,1439.95,1439.95,1395.55,1399.8,1398.5,3558538.0,50124.97,-348.5024999999994,1030.0,38134.0
2017-06-29,1400.0,1410.0,1390.1,1392.35,1392.7,2948322.0,41209.29,-304.1024999999993,1030.0,38472.0
2017-07-03,1388.2,1394.7,1371.0,1384.0,1381.05,2101886.0,29046.74,-299.4049999999995,1040.0,40451.0
2017-07-05,1429.45,1447.45,1424.0,1440.05,1442.65,6219522.0,89601.56,-306.57749999999965,1040.0,40815.0
2017-07-06,1448.7,1450.0,1438.0,1442.0,1442.55,3106517.0,44864.37,-311.75499999999965,1040.0,40659.0
2017-07-07,1443.0,1497.75,1440.0,1489.5,1491.15,8193635.0,120246.73,-323.92749999999955,1040.0,40867.0
2017-07-10,1530.0,1550.0,1489.1,1491.0,1492.85,815433.0,12192.07,-331.7849999999996,1040.0,41856.0
2017-07-11,1501.0,1504.4,1487.0,1496.5,1494.35,4799229.0,71752.16,-326.0299999999995,1030.0,41830.0
2017-07-12,1499.4,1525.0,1497.5,1511.25,1511.1,3909797.0,59127.9,-335.8674999999994,1030.0,40138.0
2017-07-13,1508.75,1525.0,1506.15,1518.6,1522.1,5259759.0,79756.13,-359.14749999999935,1030.0,38498.0
2017-07-14,1520.0,1536.0,1515.55,1533.0,1533.75,4693011.0,71692.12,-366.63749999999936,1030.0,39175.0
2017-07-17,1537.0,1559.6,1537.0,1548.7,1551.75,4285809.0,66461.09,-379.58499999999935,1030.0,39045.0
2017-07-18,1546.8,1551.8,1511.0,1520.5,1519.9,4489412.0,68530.88,-385.1174999999994,1030.0,39253.0
2017-07-19,1512.6,1538.0,1512.6,1538.0,1532.95,2695041.0,41167.18,-373.8474999999994,1030.0,39826.0
2017-07-20,1539.75,1550.0,1523.7,1526.1,1528.9,3114686.0,47824.81,-379.19249999999965,1030.0,40711.0
2017-07-21,1550.0,1591.7,1544.95,1584.0,1585.0,22205112.0,349081.55,-368.75999999999954,1020.0,39540.0
2017-07-24,1600.0,1624.9,1585.0,1619.0,1615.25,9927229.0,160187.97,-377.72999999999956,1020.0,39279.0
2017-07-25,1624.7,1624.95,1597.6,1602.5,1602.15,4586079.0,73847.14,-388.8799999999994,1010.0,38394.0
2017-07-26,1604.2,1629.9,1601.1,1621.15,1622.75,5018389.0,81333.83,-400.0924999999995,1000.0,38811.0
2017-07-27,1628.0,1631.5,1588.35,1592.8,1594.8,4208071.0,67701.33,-431.8474999999994,990.0,38967.0
2017-07-28,1591.25,1605.95,1578.0,1594.0,1594.45,3276023.0,52163.22,-442.5699999999995,990.0,38967.0
2017-08-01,1622.75,1622.75,1591.5,1605.8,1603.6,2814298.0,45169.59,-460.50999999999954,990.0,37744.0
2017-08-02,1610.0,1635.7,1608.1,1625.1,1629.2,4751385.0,77175.87,-465.58749999999964,990.0,38003.0
2017-08-03,1626.85,1664.9,1617.05,1654.0,1650.1,4504776.0,74125.08,-475.96499999999946,990.0,37856.0
2017-08-04,1663.0,1663.0,1615.1,1626.5,1622.15,4247045.0,69057.04,-449.4149999999993,1000.0,38178.0
2017-08-07,1631.6,1631.6,1612.55,1618.0,1616.35,2180018.0,35335.99,-455.58999999999946,1010.0,38756.0
2017-08-08,1618.0,1621.05,1586.8,1604.6,1602.55,2505568.0,40224.77,-471.94999999999936,1020.0,38456.0
2017-08-09,1601.5,1620.0,1585.0,1595.0,1598.8,2385643.0,38308.53,-476.3349999999996,1020.0,38706.0
2017-08-10,1593.05,1606.65,1577.95,1593.75,1584.35,2328843.0,37041.43,-490.69749999999954,1030.0,37178.0
2017-08-11,1550.95,1580.0,1533.0,1545.5,1546.25,3885064.0,60535.35,-491.32249999999954,1030.0,37554.0
2017-08-14,1561.0,1584.5,1561.0,1572.2,1573.05,3072299.0,48331.53,-506.88749999999936,1040.0,37704.0
2017-08-16,1572.0,1576.0,1550.2,1576.0,1566.1,3103394.0,48472.52,-509.1974999999993,1040.0,36727.0
2017-08-17,1569.0,1597.65,1561.15,1563.0,1567.1,3618179.0,57167.89,-518.4049999999993,1050.0,36501.0
2017-08-18,1564.0,1577.8,1553.15,1576.25,1575.4,1814011.0,28460.63,-520.7299999999991,1060.0,36652.0
2017-08-21,1577.0,1584.15,1560.25,1564.3,1564.4,1731188.0,27198.42,-543.1499999999994,1070.0,36376.0
2017-08-22,1572.0,1579.9,1556.05,1560.1,1560.05,2179230.0,34187.9,-540.3899999999992,1070.0,36076.0
2017-08-24,1590.0,1593.1,1564.5,1570.0,1568.05,2892571.0,45584.89,-536.8499999999992,1090.0,35700.0
2017-08-29,1561.85,1567.5,1530.0,1532.05,1532.15,3466421.0,53503.3,-544.1224999999993,1115.0,34948.0
2017-08-30,1547.55,1568.8,1541.25,1563.5,1564.1,2362387.0,36812.31,-556.067499999999,1125.0,34623.0
2017-09-01,1599.85,1616.6,1599.0,1611.95,1610.1,3527477.0,56757.73,-545.057499999999,1155.0,35600.0
2017-09-05,1630.0,1634.85,1621.05,1632.15,1632.6,5764131.0,93958.75,-534.6924999999987,1155.0,35925.0
2017-09-06,1626.4,1652.5,1622.8,1644.0,1645.4,11142512.0,183395.08,-536.1449999999988,1155.0,36176.0
2017-09-07,823.0,832.5,815.0,816.6,818.1,7408536.0,60932.38,-497.72249999999894,1155.0,35600.0
2017-09-08,820.0,823.25,812.1,816.95,816.9,6056729.0,49501.61,-458.6274999999989,1155.0,35750.0
2017-09-11,821.3,826.85,816.55,819.5,817.9,5801712.0,47729.66,-438.4049999999993,1160.0,35825.0
2017-09-12,822.75,825.0,817.0,824.5,823.75,2971669.0,24419.98,-402.2799999999993,1160.0,35224.0
2017-09-13,824.0,859.9,822.0,853.4,849.0,13430225.0,113750.39,-359.4274999999991,1160.0,35224.0
2017-09-14,855.8,861.5,842.0,844.2,843.85,5425486.0,46133.69,-323.31499999999915,1160.0,35499.0
2017-09-15,842.0,852.85,834.75,842.0,841.8,13072853.0,110072.22,-301.84999999999934,1160.0,35549.0
2017-09-18,850.0,851.05,843.1,845.2,845.55,2314174.0,19604.94,-265.3574999999993,1160.0,35224.0
2017-09-19,848.7,848.75,837.0,839.0,838.6,3528729.0,29630.56,-266.517499999999,1160.0,34898.0
2017-09-20,856.1,872.5,845.1,848.0,847.15,11402965.0,97598.76,-230.87249999999904,1160.0,35074.0
2017-09-22,839.9,839.9,813.2,816.95,817.4,5620443.0,46350.16,-144.2549999999992,1160.0,35424.0
2017-09-25,815.0,827.95,805.2,821.0,821.55,6505309.0,53219.38,-106.40499999999918,1160.0,35449.0
2017-09-26,821.7,827.05,812.2,819.2,820.1,4829571.0,39562.99,-70.80249999999899,1160.0,35299.0
2017-09-27,825.6,825.7,795.5,798.4,799.15,8434196.0,67967.64,-33.65499999999929,1160.0,35474.0
2017-09-28,799.65,802.9,780.2,786.25,786.45,13508179.0,106662.41,6.747500000000741,1170.0,35324.0
2017-10-03,795.0,803.85,785.35,799.0,798.35,8387059.0,66912.89,80.80750000000069,1185.0,35023.0
2017-10-04,799.2,824.95,795.6,824.0,818.85,8643924.0,70161.17,151.54500000000064,1200.0,34898.0
2017-10-06,824.0,839.35,822.6,838.2,837.05,5942106.0,49463.21,186.51000000000056,1220.0,35074.0
2017-10-09,839.0,839.8,828.0,829.25,830.65,4046109.0,33674.11,185.82250000000056,1230.0,35023.0
2017-10-10,831.0,847.3,831.0,842.25,843.2,6734986.0,56724.28,192.30750000000057,1240.0,34998.0
2017-10-11,845.3,858.4,836.0,839.0,840.15,7049800.0,59848.46,191.48750000000052,1260.0,34673.0
2017-10-12,842.1,876.8,842.1,875.6,872.75,8522926.0,73291.43,205.10000000000048,1300.0,34973.0
2017-10-13,879.3,890.7,873.35,877.35,876.45,9833512.0,86575.85,203.4700000000006,1315.0,35349.0
2017-10-16,879.0,892.0,861.3,877.5,876.8,14633539.0,128350.78,166.9700000000006,1360.0,35124.0
2017-10-17,878.0,884.0,867.2,874.8,874.35,6354084.0,55586.97,165.53000000000065,1425.0,35074.0
2017-10-18,877.4,917.9,875.0,916.4,914.5,16765178.0,151232.76,147.13500000000067,1475.0,34923.0
2017-10-19,915.8,921.9,903.0,904.0,909.9,3664082.0,33524.03,143.99750000000063,1525.0,34973.0
2017-10-23,912.9,944.7,909.1,940.1,939.75,12551649.0,116779.79,133.82750000000055,1590.0,35199.0
2017-10-24,947.7,947.7,928.2,936.2,934.25,6335308.0,59346.42,127.98500000000058,1650.0,35349.0
2017-10-25,940.1,945.9,929.5,939.3,939.9,4577050.0,42914.2,119.46750000000054,1650.0,35174.0
2017-10-26,940.0,957.8,931.0,945.3,947.4,7698704.0,72640.43,113.10250000000053,1635.0,35124.0
2017-10-27,950.0,956.7,925.7,930.95,929.85,5256749.0,49211.39,110.01750000000061,1550.0,34948.0
2017-10-30,934.0,945.55,930.6,945.35,942.5,3576533.0,33599.3,102.2150000000006,1525.0,34948.0
2017-11-01,947.75,957.8,945.75,952.35,952.55,8033040.0,76503.56,70.8075000000008,1480.0,34898.0
2017-11-02,952.8,956.5,944.25,946.8,946.6,4698609.0,44665.2,80.27000000000089,1450.0,35121.0
2017-11-03,955.95,955.95,940.15,945.95,945.3,2193730.0,20739.48,74.212500000001,1410.0,34910.0
2017-11-06,942.5,942.5,929.0,931.35,932.5,4460799.0,41728.99,73.69000000000096,1380.0,34868.0
2017-11-07,933.35,935.0,903.05,906.5,906.7,9347943.0,85115.92,69.88750000000095,1355.0,34824.0
2017-11-08,902.5,906.0,884.1,889.5,887.8,8115980.0,72387.59,109.25750000000096,1330.0,34850.0
2017-11-09,894.75,909.9,892.05,902.9,900.5,6860798.0,61881.63,106.24000000000103,1300.0,34223.0
2017-11-10,900.95,900.95,879.2,884.9,883.85,6365174.0,56446.64,94.88500000000113,1300.0,34416.0
2017-11-13,885.0,891.9,873.5,874.9,875.25,4155011.0,36525.11,94.94500000000119,1350.0,34247.0
2017-11-14,875.0,895.0,873.0,887.5,886.7,5706105.0,50550.92,90.25000000000102,1425.0,33813.0
2017-11-15,884.5,890.6,877.95,883.25,883.7,6981872.0,61750.4,89.78250000000094,1450.0,33861.0
2017-11-16,885.5,906.0,885.5,905.25,903.85,6931038.0,62383.52,84.61500000000103,1475.0,33668.0
2017-11-17,918.95,924.9,908.5,913.0,911.9,5586242.0,51186.72,84.51500000000112,1515.0,34247.0
2017-11-20,906.2,924.35,905.0,919.0,920.85,4220192.0,38682.28,71.71000000000117,1515.0,34392.0
2017-11-21,926.8,939.65,925.5,932.05,932.55,5980763.0,55872.46,71.79500000000121,1500.0,34367.0
2017-11-22,937.45,938.65,923.45,934.1,930.75,5055490.0,47027.69,90.65250000000128,1500.0,34440.0
2017-11-24,950.0,959.5,947.4,951.25,951.1,6394443.0,60910.2,97.31000000000131,1500.0,34247.0
2017-11-27,947.25,957.5,944.0,952.5,951.35,4680074.0,44442.67,96.86750000000143,1500.0,33933.0
2017-11-28,949.85,951.35,938.1,942.4,943.35,4641893.0,43826.34,101.8925000000014,1500.0,33740.0
2017-11-29,941.85,950.0,941.0,943.45,946.0,3674864.0,34793.72,102.22000000000139,1500.0,34102.0
2017-12-01,924.45,931.25,907.7,909.5,910.1,5081389.0,46658.47,111.68250000000126,1530.0,34609.0
2017-12-04,913.5,913.8,897.35,902.6,901.6,4618847.0,41702.3,153.12750000000142,1530.0,34102.0
2017-12-05,901.05,920.75,895.45,914.3,913.7,8369174.0,76314.56,152.7775000000015,1540.0,34126.0
2017-12-06,910.0,930.3,908.8,929.0,926.65,11007689.0,101614.04,152.5850000000014,1540.0,34030.0
2017-12-07,930.05,936.0,923.0,932.45,931.55,5529565.0,51352.54,151.0325000000014,1540.0,33909.0
2017-12-08,933.85,936.95,919.05,921.3,921.0,5588486.0,51726.52,156.42500000000132,1540.0,34030.0
2017-12-11,922.45,926.0,913.55,916.5,916.15,4933853.0,45276.38,154.38000000000125,1540.0,33668.0
2017-12-12,915.95,929.0,908.0,917.75,915.6,7215014.0,66432.69,168.03500000000122,1540.0,33547.0
2017-12-13,916.9,924.95,910.7,914.75,914.65,4182097.0,38434.91,166.4875000000012,1540.0,33668.0
2017-12-14,919.0,924.9,908.75,924.0,921.5,5021130.0,45987.9,147.50500000000125,1550.0,33620.0
2017-12-15,931.0,932.95,917.7,921.0,919.75,11158706.0,102958.51,147.11250000000132,1560.0,33523.0
2017-12-18,911.95,932.65,862.65,922.45,921.0,8494801.0,77836.0,164.55500000000131,1580.0,33475.0
2017-12-19,923.6,927.0,920.0,926.85,925.95,4064982.0,37570.97,164.88500000000124,1610.0,33523.0
2017-12-20,925.9,927.4,917.0,918.75,918.15,4774414.0,43952.54,165.56500000000108,1675.0,33692.0
2017-12-21,918.45,923.95,910.0,913.0,912.95,4147162.0,38041.08,167.26750000000106,1685.0,33885.0
2017-12-22,914.65,922.4,909.3,919.8,920.4,4872675.0,44727.96,177.80250000000092,1700.0,33957.0
2017-12-28,925.25,934.4,919.1,922.6,924.2,7091515.0,65584.68,173.80000000000064,1715.0,33957.0
2018-01-02,913.0,919.55,906.4,911.5,911.15,4342815.0,39646.49,154.3150000000005,1715.0,34078.0
2018-01-03,925.0,926.0,913.05,915.5,914.8,6175312.0,56818.98,154.26000000000056,1700.0,21902630.0
2018-01-04,918.15,921.8,915.7,920.5,920.3,4118581.0,37853.1,172.37750000000062,1700.0,43523207.0
2018-01-05,921.8,926.9,920.25,923.0,923.25,3401905.0,31403.79,172.7925000000006,1700.0,65314368.0
2018-01-08,926.1,931.0,923.5,926.6,928.55,4035417.0,37425.38,206.26500000000078,1700.0,86082931.0
2018-01-09,928.15,943.9,924.0,940.0,940.95,6534997.0,61335.32,205.02500000000077,1700.0,108137528.0
2018-01-10,943.0,947.4,935.5,941.5,942.35,5361502.0,50512.41,200.98750000000075,1700.0,108137528.0
2018-01-11,941.8,942.65,935.0,936.9,937.75,3588727.0,33722.64,199.8325000000009,1690.0,108060065.0
2018-01-12,943.0,952.8,938.25,946.6,949.0,6890028.0,65235.9,204.9575000000009,1690.0,107285441.0
2018-01-16,947.7,947.7,920.0,923.8,922.95,4948895.0,46066.22,180.2400000000007,1690.0,107905141.0
2018-01-17,926.0,929.0,907.0,924.1,924.5,6036432.0,55623.54,180.31250000000068,1690.0,109376926.0
2018-01-18,929.0,929.6,915.1,922.0,919.7,4289053.0,39559.27,198.3850000000008,1690.0,108912152.0
2018-01-19,923.0,934.4,922.1,934.2,931.3,4559564.0,42334.45,197.46750000000088,1690.0,109222002.0
2018-01-22,948.0,974.3,940.0,970.2,971.5,20892838.0,200531.33,197.5625000000008,1690.0,109067077.0
2018-01-23,975.0,990.95,975.0,982.05,983.25,10298500.0,101405.09,194.89000000000078,1690.0,108834690.0
2018-01-24,981.75,981.75,962.65,967.95,966.35,6532672.0,63246.42,186.31000000000108,1690.0,110461400.0
2018-01-25,967.9,972.0,956.15,963.95,965.9,6249419.0,60244.05,184.22500000000105,1690.0,110074088.0
2018-01-29,966.2,977.3,959.3,963.7,964.5,4524605.0,43828.95,151.85250000000087,1775.0,111158562.0
2018-01-30,965.8,965.8,949.0,950.0,950.4,4198139.0,40152.32,149.82000000000085,1800.0,112010648.0
2018-02-01,963.25,972.6,936.6,945.0,943.85,7554587.0,72152.61,139.410000000001,1835.0,112088111.0
2018-02-02,935.0,943.95,901.0,901.9,904.35,13242095.0,121495.75,117.75750000000096,1860.0,111995848.0
2018-02-05,894.0,912.5,881.8,907.0,902.15,8773525.0,79139.65,118.81250000000091,1860.0,111120948.0
2018-02-06,877.0,898.0,871.0,893.4,892.1,11000567.0,97266.27,122.03500000000099,1860.0,112573574.0
2018-02-07,902.55,905.4,890.0,892.45,894.4,7100838.0,63731.68,124.36250000000098,1850.0,113045849.0
2018-02-08,897.9,910.65,892.35,906.2,904.55,6320734.0,57087.26,117.15250000000083,1840.0,113197487.0
2018-02-09,889.0,902.0,886.0,899.95,897.85,5294279.0,47435.33,119.14750000000083,1840.0,112136024.0
2018-02-12,903.0,918.2,902.05,914.0,915.5,5429792.0,49420.32,142.472500000001,1830.0,113652400.0
2018-02-14,923.0,942.5,921.0,929.0,933.65,10170959.0,94681.82,143.24750000000097,1830.0,113652400.0
2018-02-15,937.65,945.75,928.15,936.1,935.65,6109454.0,57310.59,155.0625000000009,1840.0,113879856.0
2018-02-20,929.0,929.55,918.8,919.9,921.1,3866919.0,35695.96,138.41750000000104,1850.0,113349125.0
2018-02-21,930.0,932.5,922.15,929.0,929.35,5448230.0,50516.77,130.5250000000011,1850.0,113424943.0
2018-02-22,922.0,931.0,920.0,921.0,924.35,5118850.0,47347.79,133.47000000000116,1850.0,113652400.0
