,Open,High,Low,Close,Adj Close,Volume,DPO,Low,Low,Low,Low,Low,Low,Total Market Value,Low,Total Market Value,Total Market Value,AORD_Close,DJI_Close,FCHIX_Close,FTSE_Close,GDAXI_Close,GSPC_Close,HSI_Close,KS11_Close,PSEIPS_Close,TWII_Close,NSEI_Close
2015-03-26,3605.0,3622.95,3537.95,3561.45,3555.3,489101.0,-2194.5574999999976,3537.95,3537.95,3537.95,3537.95,3537.95,3537.95,18242680.0,3537.95,124947671.0,31040298.0,5849.7,17678.23,1.4853,6895.3,11843.68,2056.15,24497.08,2022.56,7871.1,9619.08,8342.15
2015-03-27,3570.0,3619.75,3545.6,3610.05,3609.15,204071.0,-2179.2899999999977,3545.6,3545.6,3545.6,3545.6,3545.6,3545.6,18019900.0,3545.6,124867832.0,30586590.0,5888.9,17712.66,1.4853,6855.0,11868.33,2061.02,24486.2,2019.8,7877.96,9503.68,8341.4
2015-03-30,3629.0,3674.0,3600.45,3660.95,3662.0,152167.0,-2181.2949999999973,3600.45,3600.45,3600.45,3600.45,3600.45,3600.45,17654920.0,3600.45,125985575.0,29291861.0,5816.3,17976.31,1.4928,6891.4,12086.01,2086.24,24855.12,2030.04,7899.41,9521.83,8492.3
2015-03-31,3659.85,3727.7,3659.85,3697.35,3695.35,294635.0,-2187.989999999998,3659.85,3659.85,3659.85,3659.85,3659.85,3659.85,18065720.0,3659.85,120157345.0,29413587.0,5861.9,17776.12,1.4928,6773.0,11966.17,2067.89,24900.89,2041.03,7940.49,9586.4,8491.0
2015-04-01,3699.95,3757.55,3600.0,3644.7,3638.15,694487.0,-2184.792499999998,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,18422800.0,3600.0,121913798.0,29845164.0,5832.9,17698.18,1.4846,6809.5,12001.38,2059.69,25082.75,2028.45,7993.09,9507.62,8586.25
2015-04-08,3615.0,3664.9,3606.0,3628.7,3625.0,256031.0,-2181.8974999999978,3606.0,3606.0,3606.0,3606.0,3606.0,3606.0,18427540.0,3606.0,121124931.0,30076880.0,5928.3,17902.51,1.4995,6937.4,12035.86,2081.9,26236.86,2059.26,8052.69,9571.93,8714.4
2015-04-10,3660.0,3688.35,3633.4,3666.6,3655.35,201302.0,-2174.777499999998,3633.4,3633.4,3633.4,3633.4,3633.4,3633.4,18495480.0,3633.4,120342975.0,29881786.0,5935.4,18057.65,1.5069,7089.8,12374.73,2102.06,27272.39,2087.76,8127.48,9617.66,8780.35
2015-04-13,3661.0,3680.0,3642.75,3665.2,3679.0,218690.0,-2173.777499999998,3642.75,3642.75,3642.75,3642.75,3642.75,3642.75,18231620.0,3642.75,118231694.0,29524115.0,5928.1,17977.04,1.5069,7064.3,12338.73,2092.43,28016.34,2098.92,8073.25,9666.48,8834.0
2015-04-16,3676.25,3718.7,3662.25,3677.9,3664.15,206305.0,-2173.097499999998,3662.25,3662.25,3662.25,3662.25,3662.25,3662.25,18315360.0,3662.25,119873801.0,30672997.0,5917.6,18105.77,1.5144,7060.5,11998.86,2104.99,27739.71,2139.9,7948.2,9656.83,8706.7
2015-04-17,3666.15,3682.9,3636.35,3646.8,3637.0,99056.0,-2200.3099999999977,3636.35,3636.35,3636.35,3636.35,3636.35,3636.35,18446500.0,3636.35,120968539.0,30651320.0,5851.5,17826.3,1.5069,6994.6,11688.7,2081.18,27653.12,2143.5,7946.89,9570.89,8606.0
2015-04-20,3627.0,3648.4,3584.6,3608.05,3605.05,175033.0,-2197.4674999999984,3584.6,3584.6,3584.6,3584.6,3584.6,3584.6,18151040.0,3584.6,120342975.0,30618805.0,5806.8,18034.93,1.5144,7052.1,11891.91,2100.4,27094.93,2146.71,7865.27,9552.81,8448.1
2015-04-21,3605.0,3607.25,3470.0,3490.15,3490.15,482786.0,-2133.074999999998,3470.0,3470.0,3470.0,3470.0,3470.0,3470.0,18209500.0,3470.0,118857259.0,30933122.0,5844.0,17949.59,1.5144,7062.9,11939.58,2097.29,27850.49,2144.79,7846.94,9533.95,8377.75
2015-04-22,3491.05,3508.1,3386.1,3462.95,3490.0,422446.0,-2125.0299999999975,3386.1,3386.1,3386.1,3386.1,3386.1,3386.1,17849260.0,3386.1,118700868.0,31139054.0,5812.8,18038.27,1.5144,7028.2,11867.37,2107.96,27933.85,2143.89,7833.03,9612.96,8429.7
2015-04-23,3490.0,3535.55,3480.0,3494.45,3496.65,234616.0,-2114.9824999999973,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,17959860.0,3480.0,117840716.0,30672997.0,5820.3,18058.69,1.5144,7053.7,11723.58,2112.93,27827.7,2173.41,7892.05,9797.45,8398.3
2015-04-24,3486.0,3565.0,3434.1,3541.4,3556.0,332449.0,-2112.6874999999973,3434.1,3434.1,3434.1,3434.1,3434.1,3434.1,17718120.0,3434.1,115651241.0,30813898.0,5906.8,18080.14,1.5144,7070.7,11810.85,2117.69,28060.98,2159.8,7947.25,9913.24,8305.25
2015-04-27,3563.2,3684.0,3520.2,3648.4,3650.3,1804129.0,-2121.169999999997,3520.2,3520.2,3520.2,3520.2,3520.2,3520.2,18223720.0,3520.2,114087329.0,29708370.0,5954.8,18037.97,1.5219,7104.0,12039.16,2108.92,28433.59,2157.54,7958.07,9973.08,8213.8
2015-04-28,3664.0,3838.8,3660.0,3822.6,3830.0,1129937.0,-2134.2274999999972,3660.0,3660.0,3660.0,3660.0,3660.0,3660.0,18305880.0,3660.0,114009134.0,30033525.0,5921.5,18110.14,1.5144,7030.5,11811.66,2114.76,28442.75,2147.67,7886.57,9956.79,8285.6
2015-04-29,3839.0,3873.0,3746.65,3766.2,3754.0,703698.0,-2141.0849999999973,3746.65,3746.65,3746.65,3746.65,3746.65,3746.65,18351700.0,3746.65,115025676.0,30131072.0,5818.2,18035.53,1.5144,6946.3,11432.72,2106.85,28400.34,2142.63,7825.47,9853.79,8239.75
2015-04-30,3760.0,3793.0,3709.95,3725.85,3735.4,592304.0,-2144.329999999997,3709.95,3709.95,3709.95,3709.95,3709.95,3709.95,18018320.0,3709.95,114556503.0,29795078.0,5773.7,17840.52,1.5144,6960.6,11454.38,2085.51,28133.0,2127.17,7714.82,9820.01,8181.5
2015-05-06,3788.0,3788.0,3623.55,3634.55,3630.0,430929.0,-2156.6474999999978,3623.55,3623.55,3623.55,3623.55,3623.55,3623.55,18056240.0,3623.55,114712894.0,28169300.0,5690.9,17841.98,1.5212,6933.7,11350.15,2080.15,27640.91,2104.58,7873.64,9818.16,8097.0
2015-05-07,3626.0,3626.0,3520.0,3543.6,3533.4,469950.0,-2153.832499999998,3520.0,3520.0,3520.0,3520.0,3520.0,3520.0,17876120.0,3520.0,113070787.0,28548649.0,5644.8,17924.06,1.5212,6887.0,11407.97,2088.0,27289.97,2091.0,7816.27,9704.07,8057.3
2015-05-08,3561.45,3620.0,3561.45,3610.55,3612.05,495595.0,-2147.1249999999986,3561.45,3561.45,3561.45,3561.45,3561.45,3561.45,18067300.0,3561.45,113539960.0,29188121.0,5635.4,18191.11,1.5212,7046.8,11709.73,2116.1,27577.34,2085.52,7763.21,9691.96,8191.5
2015-05-11,3633.9,3674.4,3616.15,3651.7,3640.35,288810.0,-2146.7499999999986,3616.15,3616.15,3616.15,3616.15,3616.15,3616.15,17811340.0,3616.15,112758005.0,29123090.0,5627.6,18105.17,1.5212,7029.9,11673.35,2105.33,27718.2,2097.38,7777.9,9663.68,8325.25
2015-05-12,3650.0,3652.95,3555.0,3577.45,3582.0,332314.0,-2150.8424999999984,3555.0,3555.0,3555.0,3555.0,3555.0,3555.0,17901400.0,3555.0,112914396.0,29372376.0,5673.1,18068.23,1.5137,6933.8,11472.41,2099.12,27407.18,2096.77,7794.55,9680.69,8126.95
2015-05-13,3620.0,3632.0,3544.4,3604.1,3605.0,337505.0,-2147.7874999999985,3544.4,3544.4,3544.4,3544.4,3544.4,3544.4,18182640.0,3544.4,113305374.0,29350699.0,5710.8,18060.49,1.5212,6949.6,11351.46,2098.48,27249.28,2114.16,7808.35,9724.07,8235.45
2015-05-14,3604.95,3653.5,3552.0,3646.5,3650.0,287801.0,-2161.3499999999985,3552.0,3552.0,3552.0,3552.0,3552.0,3552.0,18365920.0,3552.0,115103872.0,29805916.0,5696.6,18252.24,1.5212,6973.0,11559.82,2121.1,27286.55,2120.33,7831.44,9610.79,8224.2
2015-05-15,3640.0,3684.0,3626.0,3671.2,3658.0,208258.0,-2161.014999999999,3626.0,3626.0,3626.0,3626.0,3626.0,3626.0,18471780.0,3626.0,114321916.0,29968494.0,5730.0,18272.56,1.5212,6960.5,11447.03,2122.73,27822.28,2106.5,7881.95,9579.44,8262.35
2015-05-18,3675.0,3706.4,3652.0,3697.6,3703.0,183483.0,-2147.5049999999987,3652.0,3652.0,3652.0,3652.0,3652.0,3652.0,18620300.0,3652.0,115103872.0,31030668.0,5660.0,18298.88,1.5212,6968.9,11594.28,2129.2,27591.25,2113.72,7910.43,9606.06,8373.65
2015-05-19,3695.0,3729.9,3685.0,3706.75,3703.0,175567.0,-2152.4399999999987,3685.0,3685.0,3685.0,3685.0,3685.0,3685.0,18184220.0,3685.0,113227178.0,30315326.0,5619.4,18312.39,1.5212,6995.1,11853.33,2127.83,27693.54,2120.85,7871.31,9716.73,8365.65
2015-05-20,3707.1,3749.95,3707.0,3711.9,3707.0,218115.0,-2172.8774999999987,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,18279020.0,3707.0,112601614.0,29480761.0,5614.0,18285.4,1.5137,7007.3,11848.47,2125.85,27585.05,2139.54,7881.93,9685.27,8423.25
2015-05-21,3711.9,3729.9,3691.45,3698.1,3693.25,198709.0,-2184.6349999999993,3691.45,3691.45,3691.45,3691.45,3691.45,3691.45,18206340.0,3691.45,114165525.0,27844145.0,5663.6,18285.74,1.5212,7013.5,11864.59,2130.82,27523.72,2122.81,7835.38,9578.52,8421.0
2015-05-22,3703.0,3728.8,3694.6,3702.55,3702.0,135158.0,-2198.2399999999993,3694.6,3694.6,3694.6,3694.6,3694.6,3694.6,18147880.0,3694.6,112601614.0,27518990.0,5668.2,18232.02,1.5212,7031.7,11815.01,2126.06,27992.83,2146.1,7810.17,9638.76,8458.95
2015-05-26,3696.0,3730.0,3672.0,3726.45,3725.0,252919.0,-2204.51,3672.0,3672.0,3672.0,3672.0,3672.0,3672.0,17760780.0,3672.0,111037702.0,26890356.0,5770.4,18041.54,1.5212,6949.0,11625.13,2104.2,28249.86,2143.5,7728.5,9669.37,8339.35
2015-05-27,3700.0,3750.0,3699.0,3721.9,3721.5,283565.0,-2199.4749999999995,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,17680200.0,3699.0,109317400.0,26987902.0,5724.2,18162.99,1.5212,7033.3,11771.13,2123.48,28081.21,2107.5,7598.7,9693.5,8334.6
2015-05-28,3726.0,3738.95,3696.05,3708.9,3715.0,317937.0,-2169.209999999999,3696.05,3696.05,3696.05,3696.05,3696.05,3696.05,17637540.0,3696.05,110568529.0,27128803.0,5714.6,18126.12,1.5212,7040.9,11677.57,2120.79,27454.31,2110.89,7505.03,9712.8,8319.0
2015-05-29,3720.0,3788.95,3693.05,3785.7,3781.15,432656.0,-2172.2024999999985,3693.05,3693.05,3693.05,3693.05,3693.05,3693.05,17561700.0,3693.05,109942964.0,27345573.0,5774.9,18010.68,1.5212,6984.4,11413.82,2107.39,27424.19,2114.8,7580.46,9701.03,8433.65
2015-06-01,3785.9,3898.95,3774.4,3882.85,3871.15,571376.0,-2195.007499999999,3774.4,3774.4,3774.4,3774.4,3774.4,3774.4,17446360.0,3774.4,110177551.0,28136785.0,5734.0,18040.37,1.5204,6953.6,11436.05,2111.73,27597.16,2102.37,7670.37,9625.65,8433.4
2015-06-02,3880.0,3887.3,3815.05,3831.4,3817.0,329350.0,-2196.9249999999984,3815.05,3815.05,3815.05,3815.05,3815.05,3815.05,17582523.0,3815.05,112297137.0,28767538.0,5639.9,18011.94,1.5129,6928.3,11328.8,2109.6,27466.72,2078.64,7551.96,9614.22,8236.45
2015-06-03,3805.0,3820.0,3752.0,3777.2,3797.4,277700.0,-2219.557499999998,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,17446046.0,3752.0,112358634.0,29124764.0,5588.3,18076.27,1.5129,6950.5,11419.62,2114.07,27657.47,2063.16,7561.67,9556.48,8135.1
2015-06-04,3799.0,3813.0,3747.0,3772.05,3772.8,193996.0,-2230.979999999998,3747.0,3747.0,3747.0,3747.0,3747.0,3747.0,17369164.0,3747.0,113751428.0,29405876.0,5511.3,17905.58,1.5129,6859.2,11340.6,2095.84,27551.89,2072.86,7553.65,9348.6,8130.65
2015-06-05,3769.0,3799.9,3751.0,3759.45,3757.05,253728.0,-2240.324999999998,3751.0,3751.0,3751.0,3751.0,3751.0,3751.0,17255401.0,3751.0,112887775.0,29269108.0,5506.5,17849.46,1.5053,6804.6,11197.15,2092.83,27260.16,2068.1,7526.7,9340.1,8114.7
2015-06-09,3710.0,3726.95,3675.8,3692.3,3700.0,209963.0,-2251.5074999999983,3675.8,3675.8,3675.8,3675.8,3675.8,3675.8,17517203.0,3675.8,114423663.0,29727104.0,5479.7,17764.04,1.4978,6753.8,11001.29,2080.15,26989.52,2064.03,7323.44,9191.84,8022.4
2015-06-10,3702.95,3748.9,3694.15,3742.55,3745.1,239272.0,-2258.429999999998,3694.15,3694.15,3694.15,3694.15,3694.15,3694.15,17622909.0,3694.15,111889448.0,29514083.0,5486.0,18000.4,1.4978,6830.3,11265.39,2105.2,26687.64,2051.32,7384.27,9298.47,8124.45
2015-06-11,3752.05,3778.95,3691.35,3701.4,3710.9,226654.0,-2258.074999999998,3691.35,3691.35,3691.35,3691.35,3691.35,3691.35,17463561.0,3691.35,111505476.0,28640696.0,5562.6,18039.37,1.5053,6846.7,11332.78,2108.86,26907.85,2056.61,7503.72,9302.46,7965.35
2015-06-15,3737.5,3789.9,3731.0,3767.4,3765.15,175936.0,-2242.4449999999974,3731.0,3731.0,3731.0,3731.0,3731.0,3731.0,17189042.0,3731.0,108356905.0,27756658.0,5541.5,17791.17,1.4978,6710.5,10984.97,2084.43,26861.81,2042.32,7456.16,9259.45,8013.9
2015-06-16,3767.4,3810.55,3744.7,3789.6,3810.0,228783.0,-2246.587499999998,3744.7,3744.7,3744.7,3744.7,3744.7,3744.7,17051782.0,3744.7,110507149.0,28118794.0,5535.2,17904.48,1.4978,6710.1,11044.01,2096.29,26566.7,2028.72,7505.48,9212.75,8047.3
2015-06-17,3805.0,3824.9,3793.0,3808.75,3797.3,291820.0,-2275.729999999998,3793.0,3793.0,3793.0,3793.0,3793.0,3793.0,16944498.0,3793.0,112196626.0,27564939.0,5590.3,17935.74,1.4978,6680.6,10978.01,2100.44,26753.79,2034.86,7536.31,9189.8,8091.55
2015-06-18,3813.0,3891.95,3812.0,3861.1,3888.0,232645.0,-2283.8799999999983,3812.0,3812.0,3812.0,3812.0,3812.0,3812.0,17105423.0,3812.0,111659065.0,28108143.0,5522.7,18115.84,1.4978,6707.9,11100.3,2121.24,26694.66,2041.88,7606.86,9218.34,8174.6
2015-06-22,3955.05,3994.9,3955.05,3980.65,3980.0,230791.0,-2275.614999999998,3955.05,3955.05,3955.05,3955.05,3955.05,3955.05,16753596.0,3955.05,111889448.0,28225305.0,5603.1,18119.78,1.5053,6825.7,11460.5,2122.85,27080.85,2055.16,7609.14,9341.74,8353.1
2015-06-23,3982.0,4028.5,3955.3,4017.15,4012.95,330957.0,-2279.7499999999977,3955.3,3955.3,3955.3,3955.3,3955.3,3955.3,16856147.0,3955.3,114270075.0,27628846.0,5671.4,18144.07,1.5053,6834.9,11542.54,2124.2,27333.46,2081.2,7551.56,9391.11,8381.55
2015-06-24,4024.0,4035.65,3987.05,4009.3,3995.0,306048.0,-2294.119999999998,3987.05,3987.05,3987.05,3987.05,3987.05,3987.05,16952387.0,3987.05,114116486.0,28779160.0,5672.7,17966.07,1.4978,6844.8,11471.26,2108.58,27404.97,2085.53,7643.33,9397.28,8360.85
2015-06-25,3984.0,4043.7,3983.6,4031.5,4040.2,240888.0,-2325.4999999999986,3983.6,3983.6,3983.6,3983.6,3983.6,3983.6,17097535.0,3983.6,117572234.0,28779160.0,5619.9,17890.36,1.4978,6807.8,11473.13,2102.31,27145.75,2085.06,7581.91,9476.3,8398.0
2015-06-26,4026.0,4077.4,4006.15,4069.95,4063.0,291925.0,-2339.7124999999983,4006.15,4006.15,4006.15,4006.15,4006.15,4006.15,17050204.0,4006.15,120567216.0,28427675.0,5536.1,17946.68,1.4978,6753.7,11492.43,2101.49,26663.87,2090.26,7622.05,9462.54,8381.1
2015-06-29,4020.0,4025.75,3961.1,3993.3,3997.8,344044.0,-2371.2349999999983,3961.1,3961.1,3961.1,3961.1,3961.1,3961.1,17075447.0,3961.1,120413627.0,28204003.0,5413.1,17596.35,1.4828,6620.5,11083.2,2057.64,25966.98,2060.49,7567.38,9236.07,8318.4
2015-06-30,3985.25,4060.0,3985.25,4023.35,4017.2,340789.0,-2380.832499999999,3985.25,3985.25,3985.25,3985.25,3985.25,3985.25,17031272.0,3985.25,129628956.0,28204003.0,5451.2,17619.51,1.4828,6521.0,10944.97,2063.11,26250.03,2074.2,7564.5,9322.99,8368.5
2015-07-02,4031.5,4049.0,3981.15,3993.4,3989.0,322025.0,-2403.424999999999,3981.15,3981.15,3981.15,3981.15,3981.15,3981.15,17102268.0,3981.15,131625610.0,27138897.0,5587.9,17730.11,1.4896,6630.5,11099.35,2076.78,26282.32,2107.33,7578.31,9379.21,8444.9
2015-07-06,3984.9,4005.0,3975.05,3987.95,3988.0,332811.0,-2426.7199999999984,3975.05,3975.05,3975.05,3975.05,3975.05,3975.05,16823015.0,3975.05,131011255.0,26659599.0,5463.3,17683.58,1.482,6535.7,10890.63,2068.76,25236.28,2053.93,7455.15,9255.93,8522.15
2015-07-07,3989.0,4003.8,3955.7,3972.15,3973.0,287981.0,-2422.3124999999977,3955.7,3955.7,3955.7,3955.7,3955.7,3955.7,16431746.0,3955.7,130012928.0,26563740.0,5555.5,17776.91,1.4744,6432.2,10676.78,2081.34,24975.31,2040.29,7442.65,9250.13,8510.8
2015-07-08,3950.0,3969.0,3907.0,3949.0,3948.0,252360.0,-2432.6349999999975,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,16341817.0,3907.0,130396900.0,26616995.0,5456.5,17515.42,1.4744,6490.7,10747.3,2046.68,23516.56,2016.21,7363.43,8976.08,8363.05
2015-07-09,3950.0,3967.9,3928.5,3935.65,3931.0,128065.0,-2454.6974999999975,3928.5,3928.5,3928.5,3928.5,3928.5,3928.5,16130405.0,3928.5,131702405.0,26680902.0,5472.8,17548.62,1.4744,6581.6,10996.41,2051.31,24392.79,2027.81,7377.69,8914.1,8328.55
2015-07-13,3958.7,4040.0,3940.0,4035.25,4037.6,335198.0,-2453.6199999999976,3940.0,3940.0,3940.0,3940.0,3940.0,3940.0,16344972.0,3940.0,135388536.0,27437127.0,5460.4,17977.68,1.4744,6738.0,11484.38,2099.6,25224.01,2061.52,7496.33,9033.89,8459.65
2015-07-14,4049.7,4058.95,4020.15,4050.65,4045.0,251002.0,-2466.672499999997,4020.15,4020.15,4020.15,4020.15,4020.15,4020.15,16225067.0,4020.15,131548816.0,28118794.0,5561.9,18053.58,1.4744,6753.8,11516.9,2108.95,25120.91,2059.23,7538.76,9041.73,8454.1
2015-07-15,4071.0,4179.95,4071.0,4152.15,4151.55,551469.0,-2440.8424999999966,4071.0,4071.0,4071.0,4071.0,4071.0,4071.0,16119361.0,4071.0,131932788.0,27639497.0,5609.7,18050.17,1.482,6753.8,11539.66,2107.4,25055.76,2072.91,7559.04,9054.17,8523.8
2015-07-16,4166.0,4190.0,4156.0,4178.15,4175.75,321651.0,-2456.694999999996,4156.0,4156.0,4156.0,4156.0,4156.0,4156.0,15960013.0,4156.0,132086377.0,27447778.0,5649.8,18120.25,1.4744,6796.5,11716.76,2124.29,25162.78,2087.89,7617.13,9042.18,8608.05
2015-07-20,4208.0,4219.0,4161.1,4176.05,4173.0,207897.0,-2493.347499999996,4161.1,4161.1,4161.1,4161.1,4161.1,4161.1,15597142.0,4161.1,124406936.0,27149548.0,5669.0,18100.41,1.4669,6788.7,11735.72,2128.28,25404.81,2073.31,7541.17,8974.97,8603.45
2015-07-21,4176.95,4194.95,4141.45,4152.85,4157.35,146004.0,-2497.9824999999964,4141.45,4141.45,4141.45,4141.45,4141.45,4141.45,15529301.0,4141.45,124867703.0,26830016.0,5688.5,17919.29,1.4593,6769.1,11604.8,2119.21,25536.43,2083.62,7627.96,9005.93,8529.45
2015-07-22,4139.8,4199.0,4134.0,4191.15,4180.05,305466.0,-2507.074999999996,4134.0,4134.0,4134.0,4134.0,4134.0,4134.0,15459882.0,4134.0,123715786.0,26638297.0,5603.5,17851.04,1.4518,6667.3,11520.67,2114.15,25282.62,2064.73,7635.62,8918.67,8633.5
2015-07-23,4198.9,4245.5,4193.05,4234.05,4233.2,229845.0,-2478.0524999999966,4193.05,4193.05,4193.05,4193.05,4193.05,4193.05,15478815.0,4193.05,123869375.0,25892723.0,5581.3,17731.92,1.4518,6655.0,11512.11,2102.15,25398.85,2065.07,7653.22,8791.09,8589.8
2015-07-24,4237.95,4261.9,4205.4,4234.2,4233.45,226189.0,-2486.2649999999967,4205.4,4205.4,4205.4,4205.4,4205.4,4205.4,15472504.0,4205.4,120567216.0,26041838.0,5556.8,17568.53,1.4518,6579.8,11347.45,2079.65,25128.51,2045.96,7665.52,8767.83,8521.55
2015-07-27,4241.55,4241.55,4166.6,4178.1,4184.0,220316.0,-2505.254999999997,4166.6,4166.6,4166.6,4166.6,4166.6,4166.6,15601875.0,4166.6,114577252.0,25647749.0,5579.2,17440.59,1.4442,6505.1,11056.4,2067.64,24351.96,2038.81,7547.44,8556.65,8361.0
2015-07-28,4207.9,4242.0,4151.6,4196.95,4200.0,940179.0,-2513.9349999999963,4151.6,4151.6,4151.6,4151.6,4151.6,4151.6,15562433.0,4151.6,115191608.0,25615796.0,5571.0,17630.27,1.4442,6555.3,11173.91,2093.25,24503.94,2039.1,7479.03,8582.46,8337.0
2015-07-29,4224.9,4309.5,4171.2,4273.7,4274.0,819323.0,-2531.2849999999967,4171.2,4171.2,4171.2,4171.2,4171.2,4171.2,15538767.0,4171.2,112964570.0,26020536.0,5609.6,17751.39,1.4518,6631.0,11211.85,2108.57,24619.45,2037.62,7482.83,8563.45,8375.05
2015-07-30,4310.0,4318.0,4281.05,4296.45,4288.85,294361.0,-2546.437499999997,4281.05,4281.05,4281.05,4281.05,4281.05,4281.05,15617652.0,4281.05,114654047.0,26606344.0,5653.1,17745.98,1.4518,6668.9,11257.15,2108.63,24497.98,2019.03,7510.39,8651.46,8421.8
2015-07-31,4297.0,4359.0,4284.2,4331.45,4332.0,297226.0,-2560.364999999996,4284.2,4284.2,4284.2,4284.2,4284.2,4284.2,15540345.0,4284.2,113962897.0,26680902.0,5681.7,17689.86,1.4518,6696.3,11308.99,2103.84,24636.28,2030.16,7550.0,8665.31,8532.85
2015-08-03,4380.0,4439.0,4380.0,4427.05,4434.0,341893.0,-2582.319999999997,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,15257937.0,4380.0,112580598.0,26403974.0,5664.3,17598.2,1.451,6688.6,11443.72,2098.04,24411.42,2008.49,7573.26,8524.38,8543.05
2015-08-04,4449.0,4453.95,4411.45,4438.8,4439.65,313075.0,-2612.7024999999976,4411.45,4411.45,4411.45,4411.45,4411.45,4411.45,15122255.0,4411.45,113268077.0,26603250.0,5681.9,17550.69,1.451,6686.6,11456.07,2093.32,24406.12,2027.99,7598.29,8510.83,8516.9
2015-08-05,4457.0,4484.0,4422.25,4471.65,4469.4,198485.0,-2638.8349999999973,4422.25,4422.25,4422.25,4422.25,4422.25,4422.25,15002349.0,4422.25,114543581.0,26809997.0,5659.5,17540.47,1.4434,6752.4,11636.3,2099.84,24514.16,2029.76,7662.55,8542.24,8567.95
2015-08-06,4461.0,4478.35,4430.05,4452.1,4454.0,184121.0,-2690.8074999999976,4430.05,4430.05,4430.05,4430.05,4430.05,4430.05,15082812.0,4430.05,113681700.0,26463699.0,5600.1,17419.75,1.4434,6747.1,11585.1,2083.56,24375.28,2013.29,7589.95,8449.53,8588.65
2015-08-07,4450.7,4468.2,4430.1,4452.95,4457.0,144268.0,-2716.7349999999974,4430.1,4430.1,4430.1,4430.1,4430.1,4430.1,15180629.0,4430.1,114642984.0,27196770.0,5472.3,17373.38,1.4358,6718.5,11490.83,2077.57,24552.47,2010.23,7532.52,8442.26,8564.6
2015-08-10,4470.0,4507.95,4446.0,4497.15,4500.0,241899.0,-2732.9299999999976,4446.0,4446.0,4446.0,4446.0,4446.0,4446.0,15616075.0,4446.0,119796316.0,28381497.0,5504.9,17615.17,1.4358,6736.2,11604.78,2104.18,24521.12,2003.17,7534.35,8466.81,8525.6
2015-08-11,4510.0,4534.0,4465.05,4504.3,4507.95,216773.0,-2755.6124999999975,4465.05,4465.05,4465.05,4465.05,4465.05,4465.05,15655517.0,4465.05,115763273.0,29171315.0,5473.1,17402.84,1.4282,6664.5,11293.65,2084.07,24498.21,1986.65,7570.45,8394.11,8462.35
2015-08-12,4490.0,4511.4,4416.0,4447.4,4444.0,221776.0,-2823.1749999999984,4416.0,4416.0,4416.0,4416.0,4416.0,4416.0,15775422.0,4416.0,109937766.0,28111296.0,5383.5,17402.51,1.4206,6571.2,10924.61,2086.05,23916.02,1975.47,7495.43,8283.35,8349.45
2015-08-13,4477.0,4522.7,4430.15,4492.85,4522.25,261773.0,-2838.909999999999,4430.15,4430.15,4430.15,4430.15,4430.15,4430.15,15698115.0,4430.15,112103660.0,29223277.0,5389.0,17408.25,1.4206,6568.3,11014.63,2083.39,24018.8,1983.46,7439.8,8311.71,8355.85
2015-08-17,4584.95,4587.0,4535.5,4549.8,4549.95,157066.0,-2875.6724999999983,4535.5,4535.5,4535.5,4535.5,4535.5,4535.5,15788044.0,4535.5,111879602.0,28797191.0,5368.6,17545.18,1.4206,6550.3,10940.33,2102.44,23814.65,1968.52,7336.84,8213.39,8477.3
2015-08-18,4555.0,4648.0,4536.0,4634.0,4647.9,172443.0,-2846.3799999999983,4536.0,4536.0,4536.0,4536.0,4536.0,4536.0,15683916.0,4536.0,112701148.0,28901114.0,5309.4,17511.34,1.413,6526.3,10915.92,2096.92,23474.97,1956.26,7333.45,8177.19,8466.55
2015-08-19,4627.0,4687.0,4605.7,4671.85,4670.0,255128.0,-2870.414999999999,4605.7,4605.7,4605.7,4605.7,4605.7,4605.7,15983679.0,4605.7,113074578.0,28017765.0,5379.8,17348.73,1.413,6403.5,10682.15,2079.61,23167.85,1939.38,7344.73,8021.81,8495.15
2015-08-20,4630.0,4692.4,4601.25,4634.15,4655.0,279387.0,-2863.269999999998,4601.25,4601.25,4601.25,4601.25,4601.25,4601.25,16327617.0,4601.25,114269553.0,27529325.0,5295.5,16990.69,1.4054,6367.9,10432.19,2035.73,22757.47,1914.55,7278.98,8029.78,8372.75
2015-08-24,4350.0,4452.55,4207.55,4241.8,4232.0,930804.0,-2887.612499999999,4207.55,4207.55,4207.55,4207.55,4207.55,4207.55,15642896.0,4207.55,113672065.0,25294970.0,5014.2,15871.35,1.3826,5898.9,9648.43,1893.21,21251.57,1829.81,6791.01,7410.31,7809.0
2015-08-25,4299.0,4369.0,4062.1,4199.0,4199.05,915511.0,-2887.714999999999,4062.1,4062.1,4062.1,4062.1,4062.1,4062.1,15409396.0,4062.1,112626462.0,25055946.0,5143.8,15666.44,1.3902,6081.3,10128.12,1867.61,21404.96,1846.63,6830.34,7675.61,7880.7
