Date,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Close,FTSE_Adj Close,FTSE_Volume
"Dec 17, 2018","6,845.20","6,845.20","6,761.40","6,773.20","6,773.20","73,48,51,100"
"Dec 14, 2018","6,877.50","6,877.50","6,788.70","6,845.20","6,845.20","71,41,41,000"
"Dec 13, 2018","6,880.20","6,908.50","6,849.00","6,877.50","6,877.50","73,53,72,600"
"Dec 12, 2018","6,806.90","6,902.20","6,806.90","6,880.20","6,880.20","1,06,38,65,300"
"Dec 11, 2018","6,721.50","6,857.60","6,721.50","6,806.90","6,806.90","84,12,63,500"
"Dec 10, 2018","6,778.10","6,815.80","6,719.20","6,721.50","6,721.50","86,43,59,000"
"Dec 07, 2018","6,704.10","6,868.30","6,704.10","6,778.10","6,778.10","81,99,82,500"
"Dec 06, 2018","6,921.80","6,921.80","6,673.60","6,704.10","6,704.10","1,02,97,79,500"
"Dec 05, 2018","7,022.80","7,028.70","6,921.80","6,921.80","6,921.80","78,90,59,300"
"Dec 04, 2018","7,062.40","7,095.00","7,002.70","7,022.80","7,022.80","82,25,70,700"
"Dec 03, 2018","6,980.20","7,145.50","6,980.20","7,062.40","7,062.40","86,47,83,000"
"Nov 30, 2018","7,039.00","7,042.10","6,965.60","6,980.20","6,980.20","1,18,90,62,500"
"Nov 29, 2018","7,004.50","7,078.40","7,004.50","7,039.00","7,039.00","77,71,15,000"
"Nov 28, 2018","7,016.90","7,057.00","6,987.30","7,004.50","7,004.50","80,08,40,600"
"Nov 27, 2018","7,036.00","7,043.70","6,984.00","7,016.90","7,016.90","82,99,60,500"
"Nov 26, 2018","6,952.90","7,051.00","6,952.90","7,036.00","7,036.00","80,21,45,500"
"Nov 23, 2018","6,960.30","6,987.50","6,912.30","6,952.90","6,952.90","68,68,23,000"
"Nov 22, 2018","7,050.20","7,050.40","6,945.00","6,960.30","6,960.30","76,32,17,400"
"Nov 21, 2018","6,947.90","7,058.60","6,947.90","7,050.20","7,050.20","84,13,06,700"
"Nov 20, 2018","7,000.90","7,010.10","6,904.20","6,947.90","6,947.90","82,61,83,700"
"Nov 19, 2018","7,013.90","7,070.50","6,997.80","7,000.90","7,000.90","77,64,42,400"
"Nov 16, 2018","7,038.00","7,092.40","6,969.00","7,013.90","7,013.90","1,01,00,40,200"
"Nov 15, 2018","7,033.80","7,081.90","6,979.60","7,038.00","7,038.00","1,25,75,40,400"
"Nov 14, 2018","7,053.80","7,113.60","6,979.70","7,033.80","7,033.80","92,55,87,100"
"Nov 13, 2018","7,053.10","7,104.00","7,016.60","7,053.80","7,053.80","1,04,88,25,300"
"Nov 12, 2018","7,105.30","7,186.30","7,053.10","7,053.10","7,053.10","70,87,13,400"
"Nov 09, 2018","7,140.70","7,140.70","7,070.80","7,105.30","7,105.30","65,27,24,100"
"Nov 08, 2018","7,117.30","7,171.70","7,115.00","7,140.70","7,140.70","67,68,67,200"
"Nov 07, 2018","7,040.70","7,136.80","7,040.70","7,117.30","7,117.30","67,85,81,300"
"Nov 06, 2018","7,103.80","7,117.50","7,027.50","7,040.70","7,040.70","64,65,43,100"
"Nov 05, 2018","7,094.10","7,140.40","7,077.40","7,103.80","7,103.80","55,33,82,600"
"Nov 02, 2018","7,114.70","7,196.40","7,094.10","7,094.10","7,094.10","80,02,19,300"
"Nov 01, 2018","7,128.10","7,165.60","7,085.70","7,114.70","7,114.70","1,02,46,84,600"
"Oct 31, 2018","7,035.90","7,161.50","7,035.90","7,128.10","7,128.10","89,53,91,200"
"Oct 30, 2018","7,026.30","7,060.10","6,983.70","7,035.90","7,035.90","75,14,98,500"
"Oct 29, 2018","6,939.60","7,085.90","6,939.60","7,026.30","7,026.30","78,05,63,900"
"Oct 26, 2018","7,004.10","7,004.20","6,851.60","6,939.60","6,939.60","77,90,28,300"
"Oct 25, 2018","6,963.00","7,004.10","6,886.00","7,004.10","7,004.10","83,15,68,200"
"Oct 24, 2018","6,955.20","7,049.80","6,955.20","6,963.00","6,963.00","77,81,87,100"
"Oct 23, 2018","7,042.80","7,042.80","6,928.70","6,955.20","6,955.20","98,33,05,900"
"Oct 22, 2018","7,049.80","7,114.10","7,042.10","7,042.80","7,042.80","78,40,32,400"
"Oct 19, 2018","7,027.00","7,070.40","7,012.60","7,049.80","7,049.80","79,39,25,800"
"Oct 18, 2018","7,054.60","7,078.80","7,026.70","7,027.00","7,027.00","67,20,72,000"
"Oct 17, 2018","7,059.40","7,089.00","7,019.40","7,054.60","7,054.60","68,59,37,100"
"Oct 16, 2018","7,029.20","7,062.10","6,998.90","7,059.40","7,059.40","76,68,00,500"
"Oct 15, 2018","6,995.90","7,038.20","6,961.30","7,029.20","7,029.20","65,76,40,100"
"Oct 12, 2018","7,006.90","7,074.00","6,994.80","6,995.90","6,995.90","87,65,77,500"
"Oct 11, 2018","7,145.70","7,145.70","6,998.00","7,006.90","7,006.90","1,17,23,73,200"
"Oct 10, 2018","7,237.60","7,242.30","7,145.70","7,145.70","7,145.70","1,02,94,88,500"
"Oct 09, 2018","7,233.30","7,247.60","7,184.30","7,237.60","7,237.60","76,59,96,800"
"Oct 08, 2018","7,318.50","7,319.80","7,233.30","7,233.30","7,233.30","67,52,87,300"
"Oct 05, 2018","7,418.30","7,421.10","7,318.50","7,318.50","7,318.50","74,37,57,800"
"Oct 04, 2018","7,510.30","7,510.30","7,411.30","7,418.30","7,418.30","80,19,63,200"
"Oct 03, 2018","7,474.60","7,524.10","7,474.60","7,510.30","7,510.30","82,46,28,100"
"Oct 02, 2018","7,495.70","7,495.70","7,444.80","7,474.60","7,474.60","81,78,40,400"
"Oct 01, 2018","7,510.20","7,526.20","7,466.70","7,495.70","7,495.70","72,82,76,800"
"Sep 28, 2018","7,545.40","7,548.40","7,474.70","7,510.20","7,510.20","91,58,15,000"
"Sep 27, 2018","7,511.50","7,552.00","7,490.90","7,545.40","7,545.40","64,64,28,000"
"Sep 26, 2018","7,507.60","7,522.10","7,490.20","7,511.50","7,511.50","67,23,58,800"
"Sep 25, 2018","7,458.40","7,515.90","7,455.20","7,507.60","7,507.60","76,79,55,100"
"Sep 24, 2018","7,490.20","7,491.30","7,450.50","7,458.40","7,458.40","68,96,12,600"
"Sep 21, 2018","7,367.30","7,495.30","7,367.30","7,490.20","7,490.20","1,50,44,23,700"
"Sep 20, 2018","7,331.10","7,368.40","7,324.00","7,367.30","7,367.30","86,49,10,500"
"Sep 19, 2018","7,300.20","7,346.10","7,279.90","7,331.10","7,331.10","76,24,48,100"
"Sep 18, 2018","7,302.10","7,320.10","7,282.00","7,300.20","7,300.20","70,03,66,200"
"Sep 17, 2018","7,304.00","7,318.80","7,267.80","7,302.10","7,302.10","62,09,97,300"
"Sep 14, 2018","7,281.60","7,323.80","7,281.60","7,304.00","7,304.00","57,72,88,900"
"Sep 13, 2018","7,313.40","7,319.60","7,275.10","7,281.60","7,281.60","66,07,19,700"
"Sep 12, 2018","7,273.50","7,325.30","7,250.80","7,313.40","7,313.40","67,71,65,600"
"Sep 11, 2018","7,279.30","7,280.50","7,220.50","7,273.50","7,273.50","64,41,15,800"
"Sep 10, 2018","7,277.70","7,307.90","7,256.50","7,279.30","7,279.30","69,63,21,800"
"Sep 07, 2018","7,319.00","7,328.30","7,227.10","7,277.70","7,277.70","86,30,04,900"
"Sep 06, 2018","7,383.30","7,397.70","7,313.10","7,319.00","7,319.00","72,36,93,100"
"Sep 05, 2018","7,457.90","7,457.90","7,358.00","7,383.30","7,383.30","76,94,94,800"
"Sep 04, 2018","7,504.60","7,535.10","7,437.70","7,457.90","7,457.90","65,28,03,100"
"Sep 03, 2018","7,432.40","7,516.10","7,432.20","7,504.60","7,504.60","45,51,66,900"
"Aug 31, 2018","7,516.00","7,516.50","7,428.70","7,432.40","7,432.40","81,29,32,000"
"Aug 30, 2018","7,563.20","7,563.20","7,497.50","7,516.00","7,516.00","62,31,66,000"
"Aug 29, 2018","7,617.20","7,635.70","7,545.10","7,563.20","7,563.20","68,86,77,800"
"Aug 28, 2018","7,577.50","7,636.70","7,577.50","7,617.20","7,617.20","58,57,15,100"
"Aug 24, 2018","7,563.20","7,587.20","7,557.70","7,577.50","7,577.50","50,78,69,800"
"Aug 23, 2018","7,574.20","7,602.10","7,560.90","7,563.20","7,563.20","57,49,32,100"
"Aug 22, 2018","7,565.70","7,607.20","7,531.20","7,574.20","7,574.20","61,12,59,200"
"Aug 21, 2018","7,591.30","7,601.70","7,557.30","7,565.70","7,565.70","54,35,48,500"
"Aug 20, 2018","7,558.60","7,616.20","7,558.60","7,591.30","7,591.30","55,95,41,000"
"Aug 17, 2018","7,556.40","7,577.70","7,514.30","7,558.60","7,558.60","60,27,39,600"
"Aug 16, 2018","7,497.90","7,565.20","7,497.90","7,556.40","7,556.40","77,14,23,800"
"Aug 15, 2018","7,611.60","7,632.10","7,477.10","7,497.90","7,497.90","96,70,14,400"
"Aug 14, 2018","7,642.50","7,665.20","7,599.70","7,611.60","7,611.60","76,36,45,300"
"Aug 13, 2018","7,667.00","7,667.30","7,614.50","7,642.50","7,642.50","59,52,42,100"
"Aug 10, 2018","7,741.80","7,741.80","7,657.70","7,667.00","7,667.00","66,41,53,400"
"Aug 09, 2018","7,776.70","7,776.80","7,714.50","7,741.80","7,741.80","56,56,89,200"
"Aug 08, 2018","7,718.50","7,790.20","7,707.30","7,776.70","7,776.70","60,40,63,500"
"Aug 07, 2018","7,663.80","7,752.10","7,663.20","7,718.50","7,718.50","67,57,16,300"
"Aug 06, 2018","7,659.10","7,681.90","7,636.60","7,663.80","7,663.80","81,37,31,500"
"Aug 03, 2018","7,575.90","7,665.20","7,575.90","7,659.10","7,659.10","64,99,47,700"
"Aug 02, 2018","7,652.90","7,652.90","7,549.30","7,575.90","7,575.90","1,00,68,03,400"
"Aug 01, 2018","7,748.80","7,751.10","7,634.70","7,652.90","7,652.90","97,50,09,600"
"Jul 31, 2018","7,700.90","7,782.90","7,695.80","7,748.80","7,748.80","91,50,75,400"
"Jul 30, 2018","7,701.30","7,718.10","7,659.90","7,700.90","7,700.90","73,29,90,700"
"Jul 27, 2018","7,663.20","7,717.20","7,663.20","7,701.30","7,701.30","76,52,38,000"
"Jul 26, 2018","7,658.30","7,684.70","7,640.90","7,663.20","7,663.20","58,88,51,200"
"Jul 25, 2018","7,709.10","7,710.30","7,640.60","7,658.30","7,658.30","67,75,28,100"
"Jul 24, 2018","7,655.80","7,740.60","7,648.60","7,709.10","7,709.10","85,25,32,800"
"Jul 23, 2018","7,678.80","7,678.80","7,621.80","7,655.80","7,655.80","57,35,14,400"
"Jul 20, 2018","7,684.00","7,705.80","7,631.70","7,678.80","7,678.80","68,50,61,200"
"Jul 19, 2018","7,676.30","7,702.90","7,660.00","7,684.00","7,684.00","69,53,98,600"
"Jul 18, 2018","7,626.30","7,685.70","7,625.80","7,676.30","7,676.30","65,13,77,100"
"Jul 17, 2018","7,600.50","7,641.10","7,581.80","7,626.30","7,626.30","72,43,67,500"
"Jul 16, 2018","7,661.90","7,667.70","7,565.00","7,600.50","7,600.50","59,11,61,000"
"Jul 13, 2018","7,651.30","7,716.20","7,651.30","7,661.90","7,661.90","57,44,01,200"
"Jul 12, 2018","7,592.00","7,663.00","7,592.00","7,651.30","7,651.30","74,61,83,900"
"Jul 11, 2018","7,692.00","7,692.00","7,578.20","7,592.00","7,592.00","79,32,08,100"
"Jul 10, 2018","7,688.00","7,715.10","7,677.10","7,692.00","7,692.00","70,15,11,200"
"Jul 09, 2018","7,617.70","7,697.50","7,617.70","7,688.00","7,688.00","67,67,61,100"
"Jul 06, 2018","7,603.20","7,631.20","7,569.70","7,617.70","7,617.70","66,34,75,300"
"Jul 05, 2018","7,573.10","7,624.80","7,572.70","7,603.20","7,603.20","61,44,56,600"
"Jul 04, 2018","7,593.30","7,593.30","7,560.80","7,573.10","7,573.10","57,41,63,100"
"Jul 03, 2018","7,547.90","7,632.10","7,545.00","7,593.30","7,593.30","1,01,59,52,400"
"Jul 02, 2018","7,636.90","7,636.90","7,540.70","7,547.90","7,547.90","77,84,37,000"
"Jun 29, 2018","7,615.60","7,706.60","7,615.60","7,636.90","7,636.90","89,89,31,000"
"Jun 28, 2018","7,621.70","7,632.20","7,576.00","7,615.60","7,615.60","79,07,62,300"
"Jun 27, 2018","7,537.90","7,633.90","7,512.00","7,621.70","7,621.70","1,64,36,38,600"
"Jun 26, 2018","7,509.80","7,564.10","7,509.80","7,537.90","7,537.90","1,08,81,07,300"
"Jun 25, 2018","7,682.30","7,682.30","7,508.30","7,509.80","7,509.80","79,13,58,000"
"Jun 22, 2018","7,556.40","7,689.40","7,556.20","7,682.30","7,682.30","71,62,73,100"
"Jun 21, 2018","7,627.40","7,670.80","7,548.10","7,556.40","7,556.40","77,75,62,300"
"Jun 20, 2018","7,603.90","7,705.20","7,603.90","7,627.40","7,627.40","84,40,00,100"
"Jun 19, 2018","7,631.30","7,631.30","7,548.80","7,603.90","7,603.90","89,78,72,000"
"Jun 18, 2018","7,633.90","7,645.50","7,601.60","7,631.30","7,631.30","66,41,67,900"
"Jun 15, 2018","7,765.80","7,781.00","7,633.90","7,633.90","7,633.90","1,71,15,60,200"
"Jun 14, 2018","7,703.70","7,793.50","7,650.20","7,765.80","7,765.80","1,11,90,81,700"
"Jun 13, 2018","7,703.80","7,746.70","7,677.20","7,703.70","7,703.70","85,24,27,100"
"Jun 12, 2018","7,737.40","7,762.80","7,701.30","7,703.80","7,703.80","77,38,37,800"
"Jun 11, 2018","7,681.10","7,756.00","7,681.10","7,737.40","7,737.40","73,60,70,400"
"Jun 08, 2018","7,704.40","7,714.30","7,637.50","7,681.10","7,681.10","75,54,89,900"
"Jun 07, 2018","7,712.40","7,756.70","7,698.20","7,704.40","7,704.40","1,05,67,44,900"
"Jun 06, 2018","7,686.80","7,730.50","7,671.60","7,712.40","7,712.40","88,46,17,800"
"Jun 05, 2018","7,741.30","7,744.50","7,686.60","7,686.80","7,686.80","93,36,66,200"
"Jun 04, 2018","7,701.80","7,772.10","7,701.70","7,741.30","7,741.30","72,29,66,000"
"Jun 01, 2018","7,678.20","7,746.70","7,678.20","7,701.80","7,701.80","78,34,69,400"
"May 31, 2018","7,689.60","7,727.50","7,651.10","7,678.20","7,678.20","1,54,90,63,100"
"May 30, 2018","7,632.60","7,689.60","7,618.10","7,689.60","7,689.60","92,38,20,700"
"May 29, 2018","7,730.30","7,730.30","7,610.70","7,632.60","7,632.60","1,28,84,93,000"
"May 25, 2018","7,716.70","7,753.30","7,703.30","7,730.30","7,730.30","84,43,60,200"
"May 24, 2018","7,788.40","7,803.50","7,716.70","7,716.70","7,716.70","89,04,63,600"
"May 23, 2018","7,877.50","7,877.50","7,765.30","7,788.40","7,788.40","91,88,22,700"
"May 22, 2018","7,859.20","7,903.50","7,854.60","7,877.50","7,877.50","80,76,36,300"
"May 21, 2018","7,778.80","7,868.10","7,778.10","7,859.20","7,859.20","69,19,27,400"
"May 18, 2018","7,788.00","7,791.40","7,753.30","7,778.80","7,778.80","89,99,46,200"
"May 17, 2018","7,734.20","7,788.20","7,713.90","7,788.00","7,788.00","78,12,96,600"
"May 16, 2018","7,723.00","7,745.50","7,717.80","7,734.20","7,734.20","93,34,98,300"
"May 15, 2018","7,711.00","7,752.00","7,687.50","7,723.00","7,723.00","1,02,76,98,700"
"May 14, 2018","7,724.60","7,728.00","7,688.60","7,711.00","7,711.00","74,98,99,600"
"May 11, 2018","7,701.00","7,728.90","7,691.70","7,724.60","7,724.60","73,19,24,200"
"May 10, 2018","7,662.50","7,706.90","7,631.60","7,701.00","7,701.00","87,87,74,100"
"May 09, 2018","7,565.80","7,662.50","7,565.80","7,662.50","7,662.50","89,13,51,200"
"May 08, 2018","7,567.10","7,598.50","7,550.40","7,565.80","7,565.80","87,68,29,900"
"May 04, 2018","7,502.70","7,570.20","7,502.70","7,567.10","7,567.10","88,06,46,600"
"May 03, 2018","7,543.20","7,555.20","7,492.40","7,502.70","7,502.70","72,36,43,100"
"May 02, 2018","7,520.40","7,573.00","7,519.60","7,543.20","7,543.20","82,96,99,300"
"May 01, 2018","7,509.30","7,549.10","7,506.60","7,520.40","7,520.40","56,75,69,600"
"Apr 30, 2018","7,502.20","7,546.20","7,497.10","7,509.30","7,509.30","99,11,78,200"
"Apr 27, 2018","7,421.40","7,507.10","7,421.30","7,502.20","7,502.20","75,04,85,000"
"Apr 26, 2018","7,379.30","7,421.40","7,355.00","7,421.40","7,421.40","81,48,99,700"
"Apr 25, 2018","7,425.40","7,427.10","7,334.60","7,379.30","7,379.30","87,97,95,200"
"Apr 24, 2018","7,398.90","7,439.60","7,397.30","7,425.40","7,425.40","83,63,99,400"
"Apr 23, 2018","7,368.20","7,404.10","7,359.70","7,398.90","7,398.90","77,75,71,800"
"Apr 20, 2018","7,328.90","7,368.20","7,323.30","7,368.20","7,368.20","76,95,12,800"
"Apr 19, 2018","7,317.30","7,340.70","7,309.40","7,328.90","7,328.90","78,84,16,300"
"Apr 18, 2018","7,226.10","7,325.60","7,226.10","7,317.30","7,317.30","87,70,56,200"
"Apr 17, 2018","7,198.20","7,240.40","7,189.90","7,226.10","7,226.10","71,40,46,100"
"Apr 16, 2018","7,264.60","7,265.80","7,195.50","7,198.20","7,198.20","86,28,81,700"
"Apr 13, 2018","7,258.30","7,275.00","7,249.10","7,264.60","7,264.60","66,28,68,400"
"Apr 12, 2018","7,257.10","7,266.60","7,240.80","7,258.30","7,258.30","66,67,73,400"
"Apr 11, 2018","7,266.80","7,270.30","7,243.30","7,257.10","7,257.10","76,62,00,800"
"Apr 10, 2018","7,194.80","7,266.80","7,194.80","7,266.80","7,266.80","75,50,81,700"
"Apr 09, 2018","7,183.60","7,209.70","7,145.60","7,194.80","7,194.80","67,10,88,200"
"Apr 06, 2018","7,199.50","7,214.00","7,163.10","7,183.60","7,183.60","65,62,50,500"
"Apr 05, 2018","7,034.00","7,199.50","7,034.00","7,199.50","7,199.50","79,48,99,100"
"Apr 04, 2018","7,030.50","7,046.30","6,971.80","7,034.00","7,034.00","79,43,37,900"
"Apr 03, 2018","7,056.60","7,065.00","6,996.80","7,030.50","7,030.50","79,05,32,700"
"Mar 29, 2018","7,044.70","7,109.90","7,042.70","7,056.60","7,056.60","87,62,27,900"
"Mar 28, 2018","7,000.10","7,044.70","6,923.30","7,044.70","7,044.70","76,31,93,100"
"Mar 27, 2018","6,888.70","7,042.40","6,888.70","7,000.10","7,000.10","69,09,75,500"
"Mar 26, 2018","6,921.90","6,958.50","6,866.90","6,888.70","6,888.70","76,53,18,100"
"Mar 23, 2018","6,952.60","6,952.80","6,877.00","6,921.90","6,921.90","87,92,73,700"
"Mar 22, 2018","7,039.00","7,039.00","6,914.50","6,952.60","6,952.60","86,12,31,600"
"Mar 21, 2018","7,061.30","7,065.70","7,016.80","7,039.00","7,039.00","76,22,02,300"
"Mar 20, 2018","7,042.90","7,081.50","7,042.60","7,061.30","7,061.30","74,21,42,200"
"Mar 19, 2018","7,164.10","7,164.20","7,034.90","7,042.90","7,042.90","72,82,14,400"
"Mar 16, 2018","7,139.80","7,187.30","7,131.30","7,164.10","7,164.10","1,38,06,63,300"
"Mar 15, 2018","7,132.70","7,162.60","7,127.10","7,139.80","7,139.80","80,80,62,300"
"Mar 14, 2018","7,138.80","7,176.50","7,122.80","7,132.70","7,132.70","75,21,81,500"
"Mar 13, 2018","7,214.80","7,224.10","7,125.60","7,138.80","7,138.80","76,67,38,500"
"Mar 12, 2018","7,224.50","7,254.90","7,198.20","7,214.80","7,214.80","61,30,77,900"
"Mar 09, 2018","7,203.20","7,225.30","7,189.70","7,224.50","7,224.50","65,11,19,000"
"Mar 08, 2018","7,157.80","7,212.10","7,145.70","7,203.20","7,203.20","71,26,76,800"
"Mar 07, 2018","7,146.80","7,180.70","7,109.60","7,157.80","7,157.80","86,23,83,600"
"Mar 06, 2018","7,116.00","7,197.80","7,115.60","7,146.80","7,146.80","78,61,41,900"
"Mar 05, 2018","7,069.90","7,119.20","7,062.10","7,116.00","7,116.00","94,18,67,700"
"Mar 02, 2018","7,175.60","7,175.60","7,063.40","7,069.90","7,069.90","91,04,42,200"
"Mar 01, 2018","7,231.90","7,231.90","7,153.40","7,175.60","7,175.60","85,97,56,500"
"Feb 28, 2018","7,282.50","7,293.40","7,231.90","7,231.90","7,231.90","91,99,54,800"
"Feb 27, 2018","7,289.60","7,326.00","7,272.90","7,282.50","7,282.50","71,81,47,000"
"Feb 26, 2018","7,244.40","7,313.00","7,244.30","7,289.60","7,289.60","58,57,74,600"
"Feb 23, 2018","7,252.40","7,262.10","7,220.80","7,244.40","7,244.40","67,48,64,300"
"Feb 22, 2018","7,281.60","7,281.60","7,187.80","7,252.40","7,252.40","92,62,21,400"
"Feb 21, 2018","7,246.80","7,291.80","7,220.60","7,281.60","7,281.60","90,28,72,700"
"Feb 20, 2018","7,247.70","7,264.80","7,202.10","7,246.80","7,246.80","67,90,57,900"
"Feb 19, 2018","7,294.70","7,306.20","7,240.00","7,247.70","7,247.70","51,11,99,000"
"Feb 16, 2018","7,234.80","7,308.00","7,234.80","7,294.70","7,294.70","65,17,56,200"
"Feb 15, 2018","7,214.00","7,268.00","7,206.70","7,234.80","7,234.80","74,78,30,200"
"Feb 14, 2018","7,168.00","7,243.20","7,145.70","7,214.00","7,214.00","94,05,37,000"
"Feb 13, 2018","7,177.10","7,203.00","7,165.80","7,168.00","7,168.00","71,89,88,800"
"Feb 12, 2018","7,092.40","7,199.90","7,092.40","7,177.10","7,177.10","71,87,40,600"
"Feb 09, 2018","7,170.70","7,170.70","7,073.00","7,092.40","7,092.40","92,72,91,900"
"Feb 08, 2018","7,279.40","7,279.40","7,161.30","7,170.70","7,170.70","97,36,11,300"
"Feb 07, 2018","7,141.40","7,311.50","7,141.40","7,279.40","7,279.40","1,02,74,00,300"
"Feb 06, 2018","7,335.00","7,335.00","7,079.40","7,141.40","7,141.40","1,35,45,91,000"
"Feb 05, 2018","7,443.40","7,443.40","7,334.80","7,335.00","7,335.00","88,89,94,600"
"Feb 02, 2018","7,490.40","7,494.80","7,432.30","7,443.40","7,443.40","87,15,74,000"
"Feb 01, 2018","7,533.60","7,554.70","7,476.50","7,490.40","7,490.40","87,25,09,100"
"Jan 31, 2018","7,588.00","7,599.00","7,521.80","7,533.60","7,533.60","88,07,51,700"
"Jan 30, 2018","7,671.50","7,671.70","7,587.10","7,588.00","7,588.00","79,89,99,000"
"Jan 29, 2018","7,665.50","7,689.20","7,663.90","7,671.50","7,671.50","61,29,24,000"
"Jan 26, 2018","7,615.80","7,667.40","7,615.80","7,665.50","7,665.50","71,38,31,300"
"Jan 25, 2018","7,643.40","7,662.40","7,608.50","7,615.80","7,615.80","71,32,51,600"
"Jan 24, 2018","7,731.80","7,732.00","7,643.40","7,643.40","7,643.40","74,66,43,300"
"Jan 23, 2018","7,715.40","7,745.20","7,710.00","7,731.80","7,731.80","74,24,20,200"
"Jan 22, 2018","7,730.80","7,739.40","7,703.70","7,715.40","7,715.40","73,01,71,300"
"Jan 19, 2018","7,701.00","7,731.80","7,694.70","7,730.80","7,730.80","79,55,94,100"
"Jan 18, 2018","7,725.40","7,739.50","7,683.70","7,701.00","7,701.00","76,55,27,900"
"Jan 17, 2018","7,755.90","7,755.90","7,711.10","7,725.40","7,725.40","82,25,08,200"
"Jan 16, 2018","7,769.10","7,791.80","7,740.60","7,755.90","7,755.90","82,43,67,900"
"Jan 15, 2018","7,778.60","7,783.60","7,763.40","7,769.10","7,769.10","55,19,04,700"
"Jan 12, 2018","7,762.90","7,792.60","7,752.60","7,778.60","7,778.60","1,13,38,67,000"
"Jan 11, 2018","7,748.50","7,769.00","7,734.60","7,762.90","7,762.90","98,27,91,800"
"Jan 10, 2018","7,731.00","7,756.10","7,716.20","7,748.50","7,748.50","86,17,58,600"
"Jan 09, 2018","7,696.50","7,733.10","7,696.50","7,731.00","7,731.00","70,96,74,500"
"Jan 08, 2018","7,724.20","7,733.40","7,691.80","7,696.50","7,696.50","63,51,35,400"
"Jan 05, 2018","7,695.90","7,727.70","7,689.80","7,724.20","7,724.20","63,60,35,700"
"Jan 04, 2018","7,671.10","7,702.50","7,671.10","7,695.90","7,695.90","70,58,64,000"
"Jan 03, 2018","7,648.10","7,689.90","7,640.50","7,671.10","7,671.10","57,16,62,800"
"Jan 02, 2018","7,687.80","7,691.30","7,624.10","7,648.10","7,648.10","57,62,51,800"
"Dec 29, 2017","7,622.90","7,697.60","7,620.00","7,687.80","7,687.80","28,92,38,900"
"Dec 28, 2017","7,620.70","7,633.60","7,609.80","7,622.90","7,622.90","31,18,75,400"
"Dec 27, 2017","7,592.70","7,632.70","7,586.40","7,620.70","7,620.70","45,83,80,900"
"Dec 22, 2017","7,604.00","7,614.40","7,585.50","7,592.70","7,592.70","24,38,31,300"
"Dec 21, 2017","7,525.20","7,609.70","7,517.90","7,604.00","7,604.00","62,13,47,000"
"Dec 20, 2017","7,544.10","7,550.60","7,511.50","7,525.20","7,525.20","65,93,15,600"
"Dec 19, 2017","7,537.00","7,563.50","7,534.10","7,544.10","7,544.10","67,57,79,500"
"Dec 18, 2017","7,490.60","7,544.30","7,490.60","7,537.00","7,537.00","56,82,59,400"
"Dec 15, 2017","7,448.10","7,490.60","7,433.80","7,490.60","7,490.60","1,18,21,18,000"
"Dec 14, 2017","7,496.50","7,496.70","7,448.10","7,448.10","7,448.10","94,84,34,600"
"Dec 13, 2017","7,500.40","7,510.80","7,492.60","7,496.50","7,496.50","99,86,82,800"
"Dec 12, 2017","7,453.50","7,501.50","7,448.30","7,500.40","7,500.40","99,15,99,100"
"Dec 11, 2017","7,394.00","7,458.40","7,393.60","7,453.50","7,453.50","90,67,05,100"
"Dec 08, 2017","7,320.80","7,412.20","7,314.20","7,394.00","7,394.00","1,00,46,23,500"
"Dec 07, 2017","7,348.00","7,371.70","7,314.60","7,320.80","7,320.80","80,31,78,700"
"Dec 06, 2017","7,327.50","7,369.70","7,289.40","7,348.00","7,348.00","67,29,57,500"
"Dec 05, 2017","7,339.00","7,373.90","7,326.60","7,327.50","7,327.50","88,18,31,300"
"Dec 04, 2017","7,300.50","7,369.70","7,300.50","7,339.00","7,339.00","74,52,59,400"
"Dec 01, 2017","7,326.70","7,355.40","7,288.70","7,300.50","7,300.50","83,98,25,500"
"Nov 30, 2017","7,393.60","7,416.30","7,326.70","7,326.70","7,326.70","1,33,84,02,400"
"Nov 29, 2017","7,460.70","7,460.70","7,386.70","7,393.60","7,393.60","1,08,53,38,600"
"Nov 28, 2017","7,383.90","7,469.60","7,374.00","7,460.70","7,460.70","91,77,37,600"
"Nov 27, 2017","7,409.60","7,438.40","7,383.90","7,383.90","7,383.90","63,67,42,900"
"Nov 24, 2017","7,417.20","7,425.20","7,389.50","7,409.60","7,409.60","54,50,37,100"
"Nov 23, 2017","7,419.00","7,422.70","7,373.30","7,417.20","7,417.20","56,01,63,700"
"Nov 22, 2017","7,411.30","7,460.90","7,410.40","7,419.00","7,419.00","83,40,65,800"
"Nov 21, 2017","7,389.50","7,422.20","7,367.90","7,411.30","7,411.30","73,06,90,300"
"Nov 20, 2017","7,380.70","7,397.40","7,350.40","7,389.50","7,389.50","71,61,31,100"
"Nov 17, 2017","7,386.90","7,406.50","7,356.20","7,380.70","7,380.70","71,07,33,600"
"Nov 16, 2017","7,372.60","7,393.30","7,368.10","7,386.90","7,386.90","89,88,81,100"
"Nov 15, 2017","7,414.40","7,415.10","7,357.10","7,372.60","7,372.60","89,18,90,700"
"Nov 14, 2017","7,415.20","7,436.60","7,396.90","7,414.40","7,414.40","1,14,11,47,200"
"Nov 13, 2017","7,433.00","7,469.30","7,403.00","7,415.20","7,415.20","74,51,39,300"
