Date,KLSE_Open,KLSE_High,KLSE_Low,KLSE_Close,KLSE_AdjClose,KLSE_Volume
"Nov 27, 2014","1,829.91","1,829.91","1,829.91","1,829.91","1,829.91","9,17,33,600"
"Nov 26, 2014","1,840.52","1,845.08","1,836.79","1,842.17","1,842.17","8,51,76,400"
"Nov 25, 2014","1,833.49","1,843.55","1,830.48","1,838.56","1,838.56","17,16,59,800"
"Nov 24, 2014","1,811.45","1,833.77","1,809.63","1,833.77","1,833.77","12,24,71,200"
"Nov 21, 2014","1,817.15","1,817.56","1,808.13","1,809.13","1,809.13","12,64,95,800"
"Nov 20, 2014","1,824.66","1,825.12","1,816.97","1,822.29","1,822.29","11,17,10,700"
"Nov 19, 2014","1,818.00","1,827.40","1,818.00","1,824.39","1,824.39","11,03,17,500"
"Nov 18, 2014","1,806.44","1,818.38","1,805.35","1,818.38","1,818.38","9,73,76,400"
"Nov 17, 2014","1,813.53","1,814.58","1,806.48","1,806.48","1,806.48","7,68,40,800"
"Nov 14, 2014","1,814.30","1,814.57","1,808.70","1,813.79","1,813.79","10,52,80,800"
"Nov 13, 2014","1,817.84","1,820.50","1,810.73","1,815.81","1,815.81","12,16,81,100"
"Nov 12, 2014","1,818.89","1,824.83","1,816.24","1,816.24","1,816.24","12,33,11,900"
"Nov 11, 2014","1,831.03","1,832.70","1,823.27","1,825.11","1,825.11","11,14,24,600"
"Nov 10, 2014","1,824.47","1,831.82","1,824.05","1,827.93","1,827.93","9,57,38,400"
"Nov 07, 2014","1,827.76","1,841.40","1,824.19","1,824.19","1,824.19","10,76,39,300"
"Nov 06, 2014","1,838.89","1,844.44","1,830.21","1,831.98","1,831.98","14,50,68,000"
"Nov 05, 2014","1,844.75","1,845.08","1,837.72","1,839.29","1,839.29","13,99,33,700"
"Nov 04, 2014","1,851.87","1,852.06","1,845.52","1,847.36","1,847.36","13,88,90,500"
"Nov 03, 2014","1,856.82","1,858.09","1,848.25","1,853.34","1,853.34","9,75,04,400"
"Oct 31, 2014","1,844.59","1,855.15","1,842.17","1,855.15","1,855.15","12,69,78,100"
"Oct 30, 2014","1,839.31","1,843.89","1,838.04","1,842.78","1,842.78","12,94,46,800"
"Oct 29, 2014","1,826.55","1,839.55","1,825.73","1,839.55","1,839.55","14,69,15,700"
"Oct 28, 2014","1,823.13","1,825.85","1,819.37","1,825.68","1,825.68","12,10,05,200"
"Oct 27, 2014","1,821.82","1,824.37","1,815.35","1,823.15","1,823.15","10,89,36,800"
"Oct 24, 2014","1,814.32","1,819.23","1,810.02","1,818.86","1,818.86","10,72,57,100"
"Oct 22, 2014",-,-,-,-,-,-
"Oct 21, 2014","1,803.82","1,804.83","1,794.66","1,796.22","1,796.22","8,88,70,900"
"Oct 20, 2014","1,790.07","1,804.04","1,790.07","1,803.14","1,803.14","14,41,72,400"
"Oct 17, 2014","1,766.22","1,795.29","1,766.22","1,788.31","1,788.31","19,10,13,400"
"Oct 16, 2014","1,784.84","1,784.84","1,767.77","1,767.77","1,767.77","18,14,74,400"
"Oct 15, 2014","1,796.21","1,801.12","1,786.78","1,786.84","1,786.84","14,62,39,000"
"Oct 14, 2014","1,791.89","1,801.81","1,790.99","1,796.38","1,796.38","14,61,76,000"
"Oct 13, 2014","1,808.21","1,808.95","1,797.20","1,797.20","1,797.20","10,37,42,500"
"Oct 10, 2014","1,822.91","1,822.92","1,808.09","1,808.88","1,808.88","13,36,98,200"
"Oct 09, 2014","1,825.18","1,830.80","1,824.95","1,829.73","1,829.73","11,79,82,900"
"Oct 08, 2014","1,830.67","1,831.79","1,824.32","1,824.32","1,824.32","14,44,82,400"
"Oct 07, 2014","1,846.57","1,849.47","1,833.54","1,833.54","1,833.54","12,48,31,000"
"Oct 03, 2014","1,838.06","1,844.06","1,838.03","1,840.82","1,840.82","7,48,37,000"
"Oct 02, 2014","1,845.17","1,845.86","1,837.55","1,837.68","1,837.68","11,39,88,900"
"Oct 01, 2014","1,847.00","1,847.70","1,842.60","1,845.32","1,845.32","9,35,93,300"
"Sep 30, 2014","1,844.56","1,854.21","1,842.35","1,846.31","1,846.31","16,26,55,800"
"Sep 29, 2014","1,841.05","1,846.75","1,839.20","1,846.34","1,846.34","8,88,00,600"
"Sep 26, 2014","1,840.01","1,840.50","1,829.24","1,840.50","1,840.50","10,21,38,600"
"Sep 25, 2014","1,835.64","1,843.11","1,835.64","1,843.11","1,843.11","9,15,11,100"
"Sep 24, 2014","1,840.72","1,844.77","1,838.67","1,840.08","1,840.08","12,93,66,500"
"Sep 23, 2014","1,839.10","1,842.15","1,832.54","1,840.19","1,840.19","12,46,23,300"
"Sep 22, 2014","1,851.65","1,851.91","1,843.85","1,846.05","1,846.05","8,46,45,700"
"Sep 19, 2014","1,845.09","1,853.68","1,843.35","1,849.49","1,849.49","12,54,55,800"
"Sep 18, 2014","1,844.86","1,845.32","1,836.90","1,845.32","1,845.32","9,37,55,900"
"Sep 17, 2014","1,841.33","1,845.74","1,841.05","1,843.78","1,843.78","15,84,11,400"
"Sep 15, 2014","1,853.14","1,856.16","1,836.50","1,847.30","1,847.30","11,11,77,500"
"Sep 12, 2014","1,865.50","1,868.05","1,855.64","1,855.64","1,855.64","12,64,24,100"
"Sep 11, 2014","1,873.66","1,874.67","1,866.11","1,866.11","1,866.11","11,48,87,700"
"Sep 10, 2014","1,870.54","1,873.79","1,868.36","1,870.85","1,870.85","10,29,28,600"
"Sep 09, 2014","1,868.84","1,876.21","1,867.98","1,874.12","1,874.12","11,43,00,300"
"Sep 08, 2014","1,866.26","1,871.09","1,865.53","1,871.09","1,871.09","10,07,99,500"
"Sep 05, 2014","1,867.91","1,869.84","1,866.28","1,868.46","1,868.46","12,85,25,400"
"Sep 04, 2014","1,866.66","1,869.21","1,860.00","1,869.21","1,869.21","12,84,81,000"
"Sep 03, 2014","1,872.26","1,872.45","1,853.48","1,864.87","1,864.87","11,85,50,400"
"Sep 02, 2014","1,865.46","1,868.82","1,860.67","1,867.69","1,867.69","11,61,70,800"
"Aug 29, 2014","1,879.53","1,879.53","1,866.11","1,866.11","1,866.11","20,63,40,200"
"Aug 28, 2014","1,869.27","1,875.68","1,868.48","1,875.68","1,875.68","9,97,66,800"
"Aug 27, 2014","1,862.02","1,878.71","1,861.73","1,872.38","1,872.38","14,58,23,400"
"Aug 26, 2014","1,863.11","1,866.57","1,859.75","1,861.82","1,861.82","10,09,53,900"
"Aug 25, 2014","1,872.92","1,873.66","1,859.58","1,862.31","1,862.31","10,18,97,900"
"Aug 22, 2014","1,876.22","1,878.87","1,869.27","1,870.99","1,870.99","12,89,46,700"
"Aug 21, 2014","1,878.89","1,879.62","1,871.36","1,874.81","1,874.81","13,50,55,900"
"Aug 20, 2014","1,874.35","1,878.89","1,872.59","1,878.89","1,878.89","11,60,56,200"
"Aug 19, 2014","1,862.97","1,872.16","1,862.49","1,872.16","1,872.16","10,57,56,700"
"Aug 18, 2014","1,861.20","1,864.20","1,859.46","1,861.75","1,861.75","9,35,07,700"
"Aug 15, 2014","1,862.30","1,864.62","1,860.22","1,864.31","1,864.31","7,94,82,600"
"Aug 14, 2014","1,854.87","1,863.37","1,854.87","1,861.58","1,861.58","10,98,45,000"
"Aug 13, 2014","1,853.25","1,858.04","1,849.84","1,858.04","1,858.04","12,42,89,200"
"Aug 12, 2014","1,847.98","1,850.53","1,846.88","1,850.39","1,850.39","8,81,54,700"
"Aug 11, 2014","1,841.79","1,849.32","1,840.64","1,849.32","1,849.32","8,28,07,400"
"Aug 08, 2014","1,864.68","1,864.68","1,837.28","1,839.87","1,839.87","11,41,21,500"
"Aug 07, 2014","1,870.04","1,871.26","1,864.72","1,867.32","1,867.32","9,71,43,900"
"Aug 06, 2014","1,874.10","1,875.00","1,869.47","1,869.92","1,869.92","9,74,08,400"
"Aug 05, 2014","1,872.55","1,876.69","1,872.14","1,876.69","1,876.69","8,83,92,200"
"Aug 04, 2014","1,864.19","1,875.80","1,864.19","1,875.80","1,875.80","10,31,83,900"
"Aug 01, 2014","1,866.11","1,868.01","1,861.60","1,863.34","1,863.34","9,46,77,700"
"Jul 31, 2014","1,881.68","1,882.07","1,866.47","1,871.36","1,871.36","14,14,23,300"
"Jul 30, 2014","1,884.08","1,886.39","1,877.51","1,878.34","1,878.34","13,54,59,600"
"Jul 25, 2014","1,878.55","1,879.59","1,868.14","1,877.34","1,877.34","7,18,08,400"
"Jul 24, 2014","1,873.66","1,877.05","1,867.78","1,877.05","1,877.05","9,43,33,100"
"Jul 23, 2014","1,870.41","1,873.70","1,869.39","1,871.83","1,871.83","7,50,32,300"
"Jul 22, 2014","1,873.62","1,874.00","1,868.03","1,871.36","1,871.36","9,16,12,900"
"Jul 21, 2014","1,874.34","1,876.83","1,867.34","1,868.64","1,868.64","9,89,47,000"
"Jul 18, 2014","1,874.61","1,877.34","1,871.40","1,872.97","1,872.97","10,32,48,800"
"Jul 17, 2014","1,888.15","1,888.15","1,879.40","1,883.14","1,883.14","10,43,99,400"
"Jul 16, 2014","1,891.59","1,895.02","1,882.52","1,886.71","1,886.71","14,44,54,700"
"Jul 14, 2014","1,883.77","1,886.87","1,882.22","1,884.87","1,884.87","8,96,80,800"
"Jul 11, 2014","1,894.47","1,894.86","1,883.15","1,883.15","1,883.15","14,02,06,500"
"Jul 10, 2014","1,889.97","1,893.19","1,889.53","1,892.62","1,892.62","9,30,93,000"
"Jul 09, 2014","1,888.43","1,892.17","1,887.96","1,891.16","1,891.16","9,58,31,200"
"Jul 08, 2014","1,893.89","1,896.23","1,891.66","1,892.65","1,892.65","13,23,27,700"
"Jul 07, 2014","1,885.40","1,894.72","1,885.29","1,892.50","1,892.50","11,70,77,500"
"Jul 04, 2014","1,889.29","1,891.43","1,884.91","1,884.91","1,884.91","8,65,35,300"
"Jul 03, 2014","1,885.46","1,891.10","1,884.77","1,888.69","1,888.69","12,07,73,100"
"Jul 02, 2014","1,879.01","1,886.84","1,877.84","1,886.84","1,886.84","11,68,07,900"
"Jul 01, 2014","1,879.24","1,880.29","1,876.60","1,879.12","1,879.12","7,67,64,400"
"Jun 30, 2014","1,879.83","1,882.71","1,877.52","1,882.71","1,882.71","13,11,57,100"
"Jun 27, 2014","1,889.34","1,889.34","1,880.25","1,880.93","1,880.93","9,44,65,800"
"Jun 26, 2014","1,888.74","1,889.97","1,882.25","1,889.97","1,889.97","10,58,10,300"
"Jun 25, 2014","1,889.53","1,891.64","1,887.68","1,889.55","1,889.55","10,92,33,300"
"Jun 24, 2014","1,884.30","1,892.33","1,882.14","1,892.33","1,892.33","13,39,61,900"
"Jun 23, 2014","1,884.74","1,885.33","1,881.82","1,883.96","1,883.96","10,96,55,300"
"Jun 20, 2014","1,885.36","1,887.54","1,878.68","1,885.72","1,885.72","15,18,79,300"
"Jun 19, 2014","1,875.40","1,881.48","1,872.64","1,881.48","1,881.48","10,82,00,900"
"Jun 18, 2014","1,874.41","1,876.59","1,872.09","1,876.58","1,876.58","11,69,72,200"
"Jun 17, 2014","1,874.10","1,876.22","1,870.10","1,874.60","1,874.60","11,81,16,600"
"Jun 16, 2014","1,875.52","1,875.90","1,871.28","1,871.58","1,871.58","8,02,39,000"
"Jun 13, 2014","1,871.07","1,876.74","1,870.09","1,876.74","1,876.74","7,96,24,700"
"Jun 12, 2014","1,877.67","1,877.67","1,872.27","1,873.87","1,873.87","9,11,15,200"
"Jun 11, 2014","1,879.47","1,879.91","1,873.59","1,878.38","1,878.38","12,78,26,300"
"Jun 10, 2014","1,864.11","1,876.61","1,863.94","1,876.61","1,876.61","15,38,57,400"
"Jun 09, 2014","1,868.59","1,868.77","1,860.24","1,863.69","1,863.69","8,76,58,600"
"Jun 06, 2014","1,870.61","1,870.61","1,860.20","1,862.70","1,862.70","8,17,33,000"
"Jun 05, 2014","1,869.98","1,870.60","1,863.11","1,869.00","1,869.00","17,25,64,600"
"Jun 04, 2014","1,868.63","1,869.60","1,862.84","1,865.20","1,865.20","8,86,57,300"
"Jun 03, 2014","1,866.37","1,872.55","1,866.37","1,872.55","1,872.55","16,98,90,000"
"Jun 02, 2014","1,867.80","1,876.17","1,861.48","1,864.25","1,864.25","15,97,81,600"
"May 30, 2014","1,874.47","1,880.84","1,873.38","1,873.38","1,873.38","47,75,52,300"
"May 29, 2014","1,872.24","1,878.67","1,869.77","1,876.62","1,876.62","13,98,87,800"
"May 28, 2014","1,865.23","1,871.66","1,864.98","1,871.66","1,871.66","14,87,31,900"
"May 27, 2014","1,864.20","1,869.79","1,862.52","1,867.57","1,867.57","11,98,83,300"
"May 26, 2014","1,868.23","1,871.14","1,862.27","1,862.80","1,862.80","13,33,65,200"
"May 23, 2014","1,878.39","1,878.54","1,866.34","1,869.22","1,869.22","12,17,38,900"
"May 22, 2014","1,878.09","1,882.28","1,871.50","1,875.12","1,875.12","15,14,03,900"
"May 21, 2014","1,881.83","1,882.27","1,874.14","1,877.03","1,877.03","13,93,30,700"
"May 20, 2014","1,886.14","1,888.13","1,877.63","1,881.16","1,881.16","12,51,98,900"
"May 19, 2014","1,884.88","1,889.47","1,884.31","1,887.07","1,887.07","14,99,09,800"
"May 16, 2014","1,879.82","1,883.34","1,877.04","1,883.34","1,883.34","15,21,87,500"
"May 15, 2014","1,878.01","1,881.03","1,876.39","1,879.83","1,879.83","15,77,82,500"
"May 14, 2014","1,874.19","1,879.64","1,873.35","1,879.20","1,879.20","17,77,29,800"
"May 12, 2014","1,863.13","1,867.40","1,863.08","1,866.08","1,866.08","8,73,28,000"
"May 09, 2014","1,859.70","1,866.72","1,859.01","1,866.72","1,866.72","11,92,70,000"
"May 08, 2014","1,861.66","1,863.94","1,860.60","1,862.84","1,862.84","11,95,70,700"
"May 07, 2014","1,861.37","1,861.61","1,853.31","1,860.43","1,860.43","11,07,11,000"
"May 06, 2014","1,860.35","1,864.23","1,856.85","1,860.43","1,860.43","6,10,88,900"
"May 05, 2014","1,866.93","1,869.38","1,860.54","1,860.54","1,860.54","7,10,44,900"
"May 02, 2014","1,869.50","1,871.69","1,866.05","1,869.08","1,869.08","10,37,78,400"
"Apr 30, 2014","1,859.32","1,871.52","1,857.07","1,871.52","1,871.52","19,43,67,200"
"Apr 29, 2014","1,852.27","1,859.34","1,852.27","1,859.34","1,859.34","13,14,49,400"
"Apr 28, 2014","1,861.54","1,862.97","1,855.74","1,855.74","1,855.74","9,94,33,000"
"Apr 25, 2014","1,866.37","1,868.29","1,859.95","1,860.98","1,860.98","9,21,39,300"
"Apr 24, 2014","1,864.29","1,866.32","1,863.51","1,865.28","1,865.28","10,14,02,000"
"Apr 23, 2014","1,866.62","1,870.89","1,864.91","1,867.35","1,867.35","14,61,42,600"
"Apr 22, 2014","1,862.90","1,866.42","1,861.90","1,866.42","1,866.42","13,91,76,800"
"Apr 21, 2014","1,851.61","1,864.94","1,849.68","1,862.93","1,862.93","6,42,69,300"
"Apr 18, 2014","1,848.70","1,854.07","1,847.38","1,852.69","1,852.69","5,06,34,500"
"Apr 17, 2014","1,847.40","1,852.13","1,847.40","1,850.54","1,850.54","9,07,65,100"
"Apr 16, 2014","1,854.62","1,854.62","1,845.37","1,845.37","1,845.37","10,35,39,800"
"Apr 15, 2014","1,848.31","1,853.88","1,847.36","1,853.88","1,853.88","12,36,19,500"
"Apr 14, 2014","1,851.10","1,854.52","1,847.92","1,851.53","1,851.53","9,49,04,000"
"Apr 11, 2014","1,854.85","1,854.89","1,848.19","1,852.66","1,852.66","10,80,70,800"
"Apr 10, 2014","1,859.49","1,860.28","1,855.56","1,859.52","1,859.52","13,07,49,800"
"Apr 09, 2014","1,852.81","1,856.03","1,851.41","1,855.75","1,855.75","14,71,08,800"
"Apr 08, 2014","1,861.03","1,861.19","1,851.37","1,852.31","1,852.31","12,42,64,400"
"Apr 07, 2014","1,856.52","1,862.90","1,853.44","1,862.90","1,862.90","13,90,64,600"
"Apr 04, 2014","1,862.99","1,869.09","1,856.27","1,856.61","1,856.61","16,11,62,400"
"Apr 03, 2014","1,854.32","1,855.63","1,847.81","1,855.63","1,855.63","16,96,75,500"
"Apr 02, 2014","1,846.82","1,854.01","1,846.82","1,852.00","1,852.00","15,64,56,900"
"Apr 01, 2014","1,846.10","1,847.76","1,842.06","1,847.76","1,847.76","11,99,90,000"
"Mar 31, 2014","1,851.67","1,852.29","1,839.03","1,849.21","1,849.21","16,66,72,500"
"Mar 28, 2014","1,837.57","1,850.73","1,837.57","1,850.73","1,850.73","14,55,22,500"
"Mar 27, 2014","1,836.14","1,846.87","1,836.11","1,846.87","1,846.87","13,53,46,100"
"Mar 26, 2014","1,834.97","1,839.96","1,834.80","1,839.14","1,839.14","10,94,00,400"
"Mar 25, 2014","1,826.86","1,837.17","1,824.93","1,837.17","1,837.17","11,06,85,300"
"Mar 24, 2014","1,821.68","1,834.23","1,821.03","1,833.85","1,833.85","10,82,20,500"
"Mar 21, 2014","1,818.66","1,821.69","1,816.85","1,820.48","1,820.48","23,83,55,500"
"Mar 20, 2014","1,814.29","1,818.17","1,811.16","1,818.17","1,818.17","13,37,64,600"
"Mar 19, 2014","1,819.56","1,821.33","1,815.99","1,817.44","1,817.44","11,07,77,500"
"Mar 18, 2014","1,813.54","1,820.70","1,813.54","1,820.70","1,820.70","13,89,98,200"
"Mar 17, 2014","1,806.15","1,815.16","1,802.88","1,815.16","1,815.16","10,89,28,900"
"Mar 14, 2014","1,817.08","1,817.08","1,805.12","1,805.12","1,805.12","14,84,88,900"
"Mar 13, 2014","1,820.34","1,821.57","1,816.76","1,818.86","1,818.86","13,60,52,500"
"Mar 12, 2014","1,827.33","1,827.33","1,813.49","1,818.60","1,818.60","15,08,85,200"
"Mar 11, 2014","1,823.54","1,828.73","1,823.54","1,828.55","1,828.55","14,53,94,900"
"Mar 10, 2014","1,826.38","1,827.29","1,817.20","1,822.06","1,822.06","12,76,15,100"
"Mar 07, 2014","1,834.28","1,836.48","1,831.87","1,832.26","1,832.26","9,72,58,000"
"Mar 06, 2014","1,829.12","1,838.69","1,828.04","1,838.69","1,838.69","14,03,95,100"
"Mar 05, 2014","1,830.45","1,831.62","1,828.01","1,829.11","1,829.11","12,10,27,100"
"Mar 04, 2014","1,820.91","1,826.46","1,818.86","1,826.46","1,826.46","13,42,03,700"
"Mar 03, 2014","1,834.44","1,835.27","1,813.60","1,824.69","1,824.69","13,00,74,800"
"Feb 28, 2014","1,826.19","1,836.14","1,825.82","1,835.66","1,835.66","18,09,35,100"
"Feb 27, 2014","1,823.51","1,831.66","1,823.51","1,831.66","1,831.66","12,17,68,700"
"Feb 26, 2014","1,830.21","1,831.27","1,822.55","1,822.55","1,822.55","14,59,21,200"
"Feb 25, 2014","1,829.98","1,833.79","1,827.26","1,833.75","1,833.75","10,46,26,300"
"Feb 24, 2014","1,831.44","1,833.80","1,826.53","1,828.68","1,828.68","8,61,25,600"
"Feb 21, 2014","1,826.44","1,831.32","1,826.44","1,830.74","1,830.74","12,72,96,600"
"Feb 20, 2014","1,830.18","1,830.18","1,822.79","1,827.81","1,827.81","15,41,55,600"
"Feb 19, 2014","1,821.27","1,829.45","1,820.59","1,829.45","1,829.45","12,94,64,700"
"Feb 18, 2014","1,827.76","1,828.23","1,822.68","1,825.24","1,825.24","10,01,96,000"
"Feb 17, 2014","1,819.69","1,833.39","1,819.69","1,827.48","1,827.48","11,63,33,000"
"Feb 14, 2014","1,816.51","1,820.38","1,813.90","1,819.37","1,819.37","9,58,75,200"
"Feb 13, 2014","1,827.21","1,828.72","1,816.22","1,817.15","1,817.15","10,35,58,900"
"Feb 12, 2014","1,821.96","1,826.73","1,821.75","1,825.64","1,825.64","12,28,38,800"
"Feb 11, 2014","1,815.88","1,824.20","1,815.57","1,824.17","1,824.17","13,75,74,000"
"Feb 10, 2014","1,812.98","1,819.99","1,812.29","1,816.14","1,816.14","11,85,16,100"
"Feb 07, 2014","1,798.71","1,812.18","1,797.84","1,808.59","1,808.59","15,98,31,300"
"Feb 06, 2014","1,784.92","1,799.45","1,783.68","1,797.90","1,797.90","15,55,48,400"
"Feb 05, 2014","1,784.84","1,786.58","1,782.82","1,785.88","1,785.88","11,27,02,200"
"Feb 04, 2014","1,795.89","1,795.89","1,769.80","1,778.83","1,778.83","16,84,83,400"
"Feb 03, 2014",-,-,-,-,-,-
"Jan 30, 2014","1,788.78","1,804.03","1,780.10","1,804.03","1,804.03","12,09,99,200"
"Jan 29, 2014","1,780.73","1,794.13","1,780.21","1,789.23","1,789.23","12,58,84,500"
"Jan 28, 2014","1,784.10","1,788.29","1,780.83","1,781.25","1,781.25","15,31,11,900"
"Jan 27, 2014","1,794.16","1,794.16","1,777.62","1,778.88","1,778.88","22,14,53,700"
"Jan 24, 2014","1,802.29","1,806.44","1,798.57","1,802.57","1,802.57","16,39,02,800"
"Jan 23, 2014","1,815.27","1,816.06","1,806.73","1,808.31","1,808.31","17,73,86,100"
"Jan 22, 2014","1,816.57","1,816.57","1,803.43","1,814.10","1,814.10","16,97,43,400"
"Jan 21, 2014","1,807.45","1,816.94","1,806.25","1,815.34","1,815.34","13,20,58,900"
"Jan 20, 2014","1,808.25","1,809.80","1,801.31","1,807.59","1,807.59","13,95,44,600"
"Jan 16, 2014","1,824.60","1,831.33","1,811.18","1,813.01","1,813.01","18,87,60,700"
"Jan 15, 2014","1,834.74","1,836.47","1,818.99","1,824.03","1,824.03","15,45,95,600"
"Jan 13, 2014","1,825.42","1,837.35","1,823.16","1,834.97","1,834.97","8,37,31,700"
"Jan 10, 2014","1,826.19","1,827.95","1,822.25","1,826.61","1,826.61","11,46,71,400"
"Jan 09, 2014","1,831.80","1,833.10","1,826.53","1,828.21","1,828.21","10,77,62,900"
"Jan 08, 2014","1,826.95","1,838.39","1,825.90","1,831.30","1,831.30","11,86,25,900"
"Jan 07, 2014","1,832.69","1,832.69","1,822.99","1,825.11","1,825.11","10,21,95,400"
